TRANSACTION_ID,ACCOUNT_ID,TRANSACTION_TYPE,AMOUNT,CURRENCY,TRANSACTION_TIMESTAMP,MERCHANT_NAME,MERCHANT_CATEGORY,LOCATION,CHANNEL,STATUS,CREATED_AT
638d81c8-966e-42f5-9041-bd42ad017640,e0c1bcf5-fe30-463b-ab62-6e91521bccc7,DEPOSIT,4720.436181562447,USD,2024-08-21 12:37:46,"Mullins, Holt and Hester",OTHER,"Port Timothyshire, United States of America",BRANCH,POSTED,2024-08-21 22:11:03
0fca78b0-5a61-41f9-94e3-00a5d0afe5fe,a9273ba2-4898-4cdd-a0d5-622a562cdf54,WITHDRAWAL,3861.718950491552,INR,2023-04-27 15:49:25,"Kramer, Burns and Morrow",RESTAURANT,"New Tamara, Portugal",MOBILE,POSTED,2023-04-30 03:41:42
b2ae4728-f54e-4902-96b4-14adea02fdf9,478ab75d-4e28-439e-a4d9-8ea9cc5e0f61,WITHDRAWAL,340.4621102033449,INR,2019-11-13 14:50:01,Tyler Inc,TRAVEL,"Tinaside, Jamaica",ONLINE,POSTED,2019-11-14 23:15:52
a4ef1e9a-40a1-4d5d-9036-4db8c0b67173,48fd580f-5579-4dee-94f5-2a2483cba5a1,WITHDRAWAL,4825.0235703996295,USD,2017-08-26 17:05:29,Drake-Mckee,ONLINE,"Lynnshire, United Arab Emirates",POS,POSTED,2017-08-28 19:59:58
9f6635e3-41ca-42fe-a64a-0405db552814,21a9835a-94ed-4bef-a8a6-1885950f368b,PAYMENT,289.8149403334089,USD,2015-11-09 09:00:36,Young Inc,TRAVEL,"Sarahhaven, Belgium",BRANCH,POSTED,2015-11-11 04:06:13
538b91cd-deaf-4891-a857-e7ade64d783a,0a54bfb9-cdac-4652-b5b0-939547a8bbfe,WITHDRAWAL,4200.597110915363,INR,2017-03-07 04:20:49,"Phillips, Foster and Rangel",FUEL,"North Adrienne, Belarus",POS,POSTED,2017-03-09 11:26:06
8ebc8fc4-0ae9-4eb3-b5d1-c3149ea50908,106b5619-3729-4d13-83aa-e0c01201cc8e,WITHDRAWAL,888.0919832699121,USD,2015-06-14 05:51:05,"Bryant, Ray and Smith",UTILITY,"Allentown, United Arab Emirates",BRANCH,POSTED,2015-06-14 22:54:40
b8dd7d6c-d406-4aeb-8ad5-ac7d88fa8bd8,e7ff7974-97b2-4902-ae8c-ba99576787c4,DEPOSIT,4637.272871175325,EUR,2025-09-02 09:11:06,Reyes-Jackson,UTILITY,"Donaldborough, Pakistan",ONLINE,POSTED,2025-09-04 13:56:57
1efbdf24-3800-45a5-8510-d70bab94f3cb,eed8180c-0ccc-49b3-8156-4a7131be207f,PAYMENT,183.84718504652787,USD,2020-02-10 16:31:07,"Chan, Williams and Martin",UTILITY,"Lake Debra, Barbados",MOBILE,POSTED,2020-02-12 23:50:24
1cfe83e1-10b1-428c-ae0a-ee211d8ba6be,4e340b44-08fd-4449-a3de-937ee5f997c7,REFUND,2883.2664433227915,GBP,2014-02-28 04:04:00,Powell-Brown,RESTAURANT,"Lake Jack, Zimbabwe",POS,POSTED,2014-03-02 17:25:59
f48743ca-bd52-4b11-a8a6-be80d41f9a1a,b43aeac3-bce5-4950-a882-48cbfb076774,PAYMENT,50.436109505222916,USD,2019-08-17 14:50:53,"Knox, Richardson and Johnson",OTHER,"Davidshire, Marshall Islands",MOBILE,POSTED,2019-08-19 07:46:09
ad58e40e-618b-4039-a492-c5d2100a4254,a7345dfc-c606-4190-a6b8-f072dc85f85e,PAYMENT,4262.489122307824,GBP,2024-09-02 15:55:41,Ramirez Group,ONLINE,"West Brittanyburgh, Grenada",MOBILE,POSTED,2024-09-05 15:02:10
946c5669-b21f-43d2-bb03-c7802b7b5be3,8c473add-7c82-4c26-8028-8664adfab878,DEPOSIT,3493.1500250225426,USD,2017-02-13 07:53:06,Cole-Chaney,OTHER,"West Destiny, Hong Kong",MOBILE,POSTED,2017-02-15 20:56:27
7ed90b84-16b6-48e7-a62a-b64e49d20b3a,b961f558-724c-4bcb-a815-0f3fb7979621,WITHDRAWAL,1672.5407302308518,AED,2021-03-27 22:54:46,Hall Inc,RESTAURANT,"South Laurenborough, Tajikistan",ONLINE,POSTED,2021-03-29 23:14:33
827bde47-a978-40b4-9439-7f5b9555746b,97a5e14e-b0ef-4e7f-bdc0-3f52aa7a62ad,WITHDRAWAL,1013.7191844394226,USD,2010-05-07 12:45:47,"Carlson, Paul and Cisneros",GROCERY,"New Taraview, Antarctica (the territory South of 60 deg S)",MOBILE,PENDING,2010-05-10 03:13:02
da09ff53-0c99-4178-a10c-a54c94b3f7bd,75e1b88e-0bf5-453f-883d-3e68f82e8229,WITHDRAWAL,15418.437188940992,USD,2011-11-12 06:25:59,Taylor Inc,FUEL,"Willistown, Grenada",ONLINE,POSTED,2011-11-14 11:28:14
aab11a58-88cb-41f0-a7e0-71a7edb8bef2,827ae2c6-6cb6-4fc2-b6f3-b450d1f8fe79,PAYMENT,173.16387178692665,GBP,2010-09-21 02:54:36,Roberts-Dickerson,ONLINE,"South Jenniferton, Tonga",BRANCH,POSTED,2010-09-24 01:51:36
cdfeed3b-c6d0-440f-842b-7429b4e55857,7965e07e-b8bf-4093-8a5c-316f71d09639,WITHDRAWAL,3567.1683460855497,USD,2025-11-02 03:24:13,Butler Inc,UTILITY,"Goodwinmouth, Niue",BRANCH,POSTED,2025-11-02 22:08:58
1f2715b7-180f-4d8f-8b19-707cfb479dd1,4ac0bc22-28f1-4bc7-9112-84a25e87ac07,PAYMENT,4227.436572658329,EUR,2026-02-07 20:48:54,"Weaver, Reynolds and Brown",OTHER,"West Gabrielle, Thailand",POS,PENDING,2026-02-08 21:08:56
a2f4c3cc-95fb-41a2-820c-6df5ed2229b7,86569fd3-2774-441c-841a-472ee08592b1,WITHDRAWAL,4392.845989341816,GBP,2011-04-03 07:01:57,"Allen, Sullivan and Rodriguez",GROCERY,"Hinesland, Australia",POS,REVERSED,2011-04-05 23:30:45
0979e98a-7875-4ff1-8167-ef1e94b7fea1,7bb31b77-07bd-4fa2-ae29-ebc51cb8491c,DEPOSIT,4261.446024243146,AED,2023-05-12 17:19:05,"Garcia, Potter and Lewis",TRAVEL,"East Anthony, El Salvador",ATM,POSTED,2023-05-14 05:32:37
c63d6666-b1cc-49ab-9182-866063b2a8df,fa31a9a9-337b-4475-a4ae-0bbe3ffbafaa,WITHDRAWAL,4454.2124668513825,INR,2015-08-21 23:48:20,Walker Inc,TRAVEL,"Wallsmouth, Japan",POS,POSTED,2015-08-23 02:22:19
5992ebbf-3992-4d00-bb5e-4633d7f464c7,09f925c9-c045-472e-a4d9-af72ff5ef644,DEPOSIT,3903.586671200193,USD,2018-05-11 00:08:28,Petty-Morgan,TRAVEL,"East Jessicachester, Afghanistan",POS,PENDING,2018-05-11 01:41:44
4a2c5dec-681f-41b1-878c-77af32481d46,e8a2ff81-4374-4ba8-89eb-1330bc012c36,DEPOSIT,3810.451883022671,AED,2016-12-18 14:02:16,Jones LLC,TRAVEL,"Stevenside, Lebanon",BRANCH,POSTED,2016-12-18 22:11:24
f1f36a7d-48c6-4715-8a17-cac53894a957,5c79ffe3-2d54-410f-bdf2-fe61b1dc7c99,WITHDRAWAL,4659.030940990772,EUR,2016-01-17 05:46:12,Dorsey PLC,OTHER,"North Elizabeth, Kazakhstan",ATM,POSTED,2016-01-19 13:12:12
aa5f738d-a0d8-4267-999b-6757448f13c8,98a231ad-a94b-4eab-8f3a-ba7d4a96100e,PAYMENT,1423.9242480698072,USD,2025-08-12 20:52:51,"Hansen, Michael and Nguyen",FUEL,"West Ryan, Norfolk Island",BRANCH,POSTED,2025-08-14 19:55:26
793724bc-8a2f-4d3f-af78-0042dcc19658,9952f64f-efda-4699-9c00-a7d3d828296f,PAYMENT,2828.3236276846637,INR,2016-10-10 17:18:19,Williams-Wilson,GROCERY,"Whiteside, United States Virgin Islands",POS,POSTED,2016-10-11 15:40:02
b8428429-7843-433d-9d50-808408263967,819af833-d031-4041-b54a-07572ee8ba11,DEPOSIT,7578.800230292448,USD,2024-11-21 13:13:39,Richard PLC,TRAVEL,"Douglasmouth, Japan",ATM,POSTED,2024-11-23 05:27:55
8aca46b1-de7e-4973-8456-da03199c8fb7,c47b362b-7c42-4ac9-b40e-77d8b2f25059,REFUND,761.8006968412018,USD,2020-05-03 00:59:26,Pace-Duffy,TRAVEL,"West Linda, Costa Rica",ONLINE,POSTED,2020-05-05 11:35:40
18bbd513-4d99-45cc-a286-948982bf6609,f10eb32d-0924-41b2-a424-dc62842da098,FEE,13076.109089665419,USD,2017-11-06 10:44:14,,,,BRANCH,POSTED,2017-11-07 20:55:35
bfff18c3-c0a3-4919-8d8a-9298c4298d79,5a43dae6-c15e-4b52-9aa4-38afe3d19d1c,WITHDRAWAL,879.3558922394305,USD,2024-01-29 21:51:27,"Thompson, Marquez and Jones",UTILITY,"South Brandon, Solomon Islands",POS,POSTED,2024-01-30 15:17:26
e42a2664-5d51-4cd6-8f45-355bb8ed96e3,fd1b6275-02f1-4b23-bd7a-d9f949e9fee6,DEPOSIT,2715.191861543291,INR,2024-05-15 19:37:08,"Lewis, Nunez and Collins",ONLINE,"South Rhondashire, Serbia",BRANCH,PENDING,2024-05-17 08:15:31
b0034341-bbfc-4fd3-9ac0-14be057a5435,6989605b-8c8a-427c-bb2d-885d39209daa,WITHDRAWAL,2257.009572788528,USD,2026-02-15 05:14:08,"Mcclain, Morrow and Clarke",GROCERY,"Jamesland, Italy",POS,POSTED,2026-02-15 10:41:11
6bf9296b-43f9-4a0c-ab68-9bab7eadd45c,4a6be371-49c6-40ee-ac2c-08f9ad66b043,FEE,805.4240738330967,USD,2019-03-21 14:24:23,,,,ATM,POSTED,2019-03-23 19:10:45
1771030d-6008-41a4-8c78-ca9694b12454,025e5cae-c656-4504-8b0e-2b59a4d7574e,PAYMENT,3151.018087699139,AED,2022-09-14 22:57:20,"Payne, Williams and Murphy",UTILITY,"Brownton, Belgium",ATM,POSTED,2022-09-15 20:45:50
975ee06d-35f6-4d1a-8b7e-3ae25f8b7a49,83904c7d-1b9d-4883-933e-8434230156ad,DEPOSIT,2283.7435936158495,GBP,2019-08-10 09:17:13,Young-Warner,FUEL,"Barrettborough, Western Sahara",MOBILE,POSTED,2019-08-12 11:57:29
38f55867-d8d4-48cb-9322-25eb6d017d63,307d39c8-96c4-4569-aa4e-647d62c15125,DEPOSIT,3602.772008559297,USD,2011-01-04 22:07:55,Myers-Peters,RESTAURANT,"South Felicia, Netherlands Antilles",POS,POSTED,2011-01-06 08:25:28
6a42766c-84d2-47a7-94dc-4ff799d2800a,a959e682-fa0a-4674-8e19-2cc6d0b16ce2,DEPOSIT,927.2483451750913,USD,2022-09-17 02:23:13,"Harris, Chen and Walker",ONLINE,"North Zacharyport, Guam",MOBILE,POSTED,2022-09-17 06:42:46
02b635a3-71b9-49c2-ae23-07d7e543a224,7a4c7a7c-0280-4ac8-9140-01e93289f8b4,WITHDRAWAL,13053.975754666686,USD,2017-03-31 06:22:23,"Johnson, Mason and Sanford",GROCERY,"West Christinechester, Philippines",ATM,POSTED,2017-04-01 17:08:19
d22df9c6-614b-4d74-9823-b3431ed5096c,ff2ec024-0fe5-478d-a815-340b78da1019,WITHDRAWAL,535.7507381207852,USD,2022-01-24 16:08:14,Moreno Group,OTHER,"Josephview, Reunion",MOBILE,POSTED,2022-01-26 08:09:20
bf244157-06db-4672-b180-d31a1335ed4c,63d99581-78a0-426a-82b8-f3f8b77262e0,FEE,496.4670811516412,AED,2019-10-30 09:56:33,,,,ONLINE,POSTED,2019-11-01 19:40:38
123624c7-cde5-454e-a00d-0dd3a1a94948,a2d6fdd6-98a8-47e3-a5cf-0206090ac2ac,TRANSFER,17598.075200495692,USD,2013-03-14 20:20:54,,,,MOBILE,POSTED,2013-03-15 13:57:33
2a7fe4f2-e01c-4046-b5d0-a9f62da1c29e,a3234236-5d73-4c17-a17c-6ea0479ca7ae,REFUND,2127.8131976978543,INR,2012-08-07 19:23:29,Lewis-Nicholson,FUEL,"East Alanville, Gibraltar",BRANCH,POSTED,2012-08-09 07:43:01
4776c6f7-94b3-46e5-8c0b-5945ac76629d,1c2feba7-9e1b-4164-aaf4-82173ac811c8,DEPOSIT,3328.770410107453,USD,2012-08-25 20:10:13,"Owens, Allen and House",GROCERY,"Port Sandra, Colombia",MOBILE,POSTED,2012-08-27 15:46:27
60f1b73d-d909-4c3a-8abc-325fc16f4cea,802328d3-b023-46ef-a729-6b389fa481ff,PAYMENT,2547.6953060840247,USD,2021-03-28 04:25:24,Kirk Group,ONLINE,"New Robertburgh, Sweden",MOBILE,POSTED,2021-03-29 13:41:51
92f32cb3-e109-444c-95e7-10f186904d4e,e879dd3f-6940-4837-8da2-485b286c6da8,WITHDRAWAL,156.56446371405158,EUR,2018-09-05 14:51:41,Burnett LLC,UTILITY,"Bryantton, Malaysia",ONLINE,PENDING,2018-09-07 04:49:16
ddfc160c-e45b-4275-8e47-7fdb6dbb3768,a75ecba0-844d-4d1d-ac82-272c6f3c913b,DEPOSIT,3001.7124422520296,USD,2017-09-06 14:41:45,Sampson-Walker,FUEL,"Donnafort, Kazakhstan",ATM,POSTED,2017-09-09 10:10:49
b12b543c-4fdd-4c86-9992-6258d5166ca1,4ea4d0e4-6c39-4580-a536-c4e2d501dbfd,TRANSFER,4914.860918723466,USD,2012-07-30 10:43:21,,,,POS,POSTED,2012-08-01 09:11:18
6ea98684-2a39-4cf4-9d74-002d6c093c46,88a217be-4394-4ef7-ab4a-e63183fbb0b0,DEPOSIT,1387.7297284554168,USD,2015-09-17 09:07:38,Ferguson-Wyatt,GROCERY,"South Richard, Northern Mariana Islands",POS,POSTED,2015-09-18 14:32:19
58f09ce2-58df-45a3-95dd-490afef0ecea,040ec682-4d9b-4d55-91f0-af6d58dfc9a1,WITHDRAWAL,435.62464178804447,USD,2021-11-25 09:39:24,"Edwards, Chen and Rodriguez",FUEL,"South Rubenbury, French Polynesia",ATM,POSTED,2021-11-27 12:17:40
5173c006-e41b-4c04-b962-05c8ee24cd8f,f924096f-9821-4837-b324-d7ddaadc7883,DEPOSIT,11773.451108513049,USD,2013-04-01 15:54:16,"Clark, Blevins and Mills",ONLINE,"Port Elizabeth, Marshall Islands",ATM,POSTED,2013-04-03 13:19:32
a6ad7421-d3a1-4a39-8dbe-18c70f5cd44c,52018724-29a4-4fc5-945c-bca72e57b509,PAYMENT,866.2302721319369,AED,2010-11-05 04:43:47,"Patterson, Graham and Sutton",OTHER,"East Jasmineside, Philippines",ONLINE,POSTED,2010-11-05 10:32:44
19715d0d-cc00-432b-9e63-3870315449b3,73905b91-72f9-4764-b9f2-e1e941dd2885,DEPOSIT,2574.1639395097905,INR,2024-05-31 12:53:53,King Ltd,FUEL,"Randolphview, Jamaica",MOBILE,POSTED,2024-06-01 12:29:54
37db78ec-18a7-46e2-abf9-54b778e47f51,23af9272-7bff-406d-8c13-cadb007b0274,FEE,3638.995740110507,AED,2015-04-01 12:40:30,,,,ATM,POSTED,2015-04-03 02:18:39
5c79ae9c-c48f-4fa9-bfd8-73e8e0a500b1,496a7b94-f73c-4c3f-939b-fc45554eb89b,DEPOSIT,1400.348706880877,USD,2017-07-09 12:36:46,"Johnson, Webb and Bender",TRAVEL,"Gibsonmouth, Mali",MOBILE,POSTED,2017-07-12 08:04:43
5475fd9a-879d-4d94-9e09-016336ace04d,df35170f-fa98-4db9-ac89-6171a8e362f4,PAYMENT,3700.387785803357,GBP,2024-01-04 15:22:59,Hanson Ltd,OTHER,"South Rogerview, Singapore",BRANCH,POSTED,2024-01-07 01:55:46
e0c96e4f-4e30-4b28-afb6-de763591facd,62063469-73ac-4389-9947-0162f1408be6,PAYMENT,3306.6858056499746,USD,2022-08-01 19:24:46,Miller-Hernandez,UTILITY,"Lake Heather, Cape Verde",ATM,POSTED,2022-08-02 21:49:42
744faf18-5274-4313-b279-0b80d35153d8,c8ea89a8-5462-4bc7-80f2-d687be5592fe,WITHDRAWAL,2062.9552319657746,INR,2013-10-12 19:23:06,Orozco-Hicks,UTILITY,"Port Victoriashire, Greenland",ONLINE,POSTED,2013-10-15 15:28:23
6424c86f-6f6f-404b-94f9-5dd7c1e2587b,7dbc20f7-6031-40ce-a21e-437dee49f70e,DEPOSIT,2013.5700695326834,USD,2012-11-23 00:22:08,Moore-Davis,GROCERY,"Cooperstad, Tonga",ATM,POSTED,2012-11-25 20:35:49
5a6bbc69-2547-4fc6-9f8d-8a0b6f90e566,e091cd57-6d21-4a30-945a-e504e64c580d,PAYMENT,12022.121679864622,USD,2021-11-21 22:26:21,"Carter, Martin and Peterson",OTHER,"Johnside, Mexico",BRANCH,POSTED,2021-11-23 23:33:17
5d578012-4737-4594-bfc9-02b69c1c95a0,fd3b7266-d358-4b76-a366-9a739755445f,DEPOSIT,3839.0056069692578,INR,2024-03-02 10:14:21,Long-Garner,ONLINE,"South John, Yemen",ATM,POSTED,2024-03-04 17:51:21
cda9af37-6b64-4d16-8309-fe155b2b334b,a6b8bdca-0d88-4110-917f-f639c33f1bdb,PAYMENT,4619.04768889012,EUR,2020-11-19 05:09:33,Peck-Thompson,TRAVEL,"West Melissabury, Gambia",ONLINE,POSTED,2020-11-21 18:43:11
f13a2971-92ea-44f5-ae3f-099961eff808,64bb011a-6f9f-4c6d-9fbe-9a50ac328548,DEPOSIT,4742.107977631742,USD,2012-05-24 06:54:03,Dudley-Miles,RESTAURANT,"Englishhaven, Cayman Islands",ONLINE,POSTED,2012-05-26 17:40:23
1e6e427f-0a84-4afe-bbfa-e5cef38bf771,3dfcbd67-706b-4cbd-928e-29ee79968312,DEPOSIT,8332.581710684233,GBP,2014-03-10 16:26:21,"Carter, Campbell and Bowers",FUEL,"Jasmineshire, Palestinian Territory",ATM,POSTED,2014-03-11 09:28:24
d29e7b59-6a44-4a16-8eac-c3437a4c7f0f,5f3406d9-ed5d-4bfd-92b6-9acb2bfe4d33,PAYMENT,2253.1379109487807,INR,2010-05-02 01:37:55,Taylor and Sons,RESTAURANT,"East Mary, Bouvet Island (Bouvetoya)",ONLINE,POSTED,2010-05-02 10:10:48
568ccaa7-52f7-4d10-afbe-71f04e16418d,b0c92eea-9bdd-4fd9-bf40-3d5334150ef1,PAYMENT,4918.824594319587,USD,2014-08-05 09:53:30,"Hoover, Clark and Reyes",UTILITY,"West Katherineport, Somalia",MOBILE,POSTED,2014-08-08 03:17:29
c7b54cc3-573d-437e-9f5d-9b31fb9640df,8fe122be-6ff3-4621-8e9b-fb745d172e29,DEPOSIT,4436.332952145714,INR,2024-10-02 09:01:33,"Gonzales, Perez and Harris",GROCERY,"Lake Rebecca, Sierra Leone",BRANCH,POSTED,2024-10-04 21:25:49
d244d6a3-b446-44dc-a794-8a487533414b,d6ec7450-431e-482f-8015-59c0af6da908,PAYMENT,1823.9430295127554,USD,2022-04-03 19:12:10,"Mcknight, Robinson and Collins",FUEL,"Melissaburgh, Egypt",ATM,POSTED,2022-04-05 13:31:46
89dd5420-0806-4d73-bc41-804384c9fc88,2e9e786e-30f6-4f44-907a-88c88e62dad7,TRANSFER,3304.899131938861,USD,2018-07-06 07:28:49,,,,POS,POSTED,2018-07-08 16:26:49
934faa41-883a-4677-9c4c-7f9daee219f4,5290bb0b-be3d-4477-83b8-deb18f0ad7ba,WITHDRAWAL,4086.1302227374517,AED,2023-02-13 17:01:31,"Mayo, Guzman and Ruiz",TRAVEL,"West Garyfort, Palestinian Territory",MOBILE,POSTED,2023-02-16 01:15:17
1d5513d1-8fd5-4598-a42d-4ad6b311cef5,bb32fc1e-b794-4dca-b87e-01c5af9f408f,PAYMENT,2341.1024910039914,USD,2017-07-19 03:04:05,Vargas-Bullock,RESTAURANT,"Powellbury, Sri Lanka",BRANCH,POSTED,2017-07-19 22:04:38
cf118ff0-a66d-4ef7-89ba-90599b3208ab,9db65ea0-3c76-4bf5-b7e6-2bce3ed87d9d,TRANSFER,4251.001234391899,USD,2019-06-21 20:44:25,,,,POS,POSTED,2019-06-22 20:27:31
4003a660-92d6-4207-bb1d-73adce69656d,16d8efcf-0fcd-4556-8c42-02dc8f411dcf,WITHDRAWAL,2057.000824646068,AED,2012-05-24 13:23:46,Lambert-Burns,GROCERY,"Youngmouth, Sudan",ATM,POSTED,2012-05-25 10:30:23
aaddf63f-1321-4f3f-b34a-16a2793750c5,ac28cb63-39e4-4bec-b4be-f446e1a7accd,WITHDRAWAL,1577.2472374019899,USD,2022-01-31 13:32:58,Wright-Long,GROCERY,"West Mary, Bulgaria",BRANCH,POSTED,2022-02-01 20:17:26
10df18ac-0712-4633-a4f6-ae9cced7ba8b,0e73970f-f7c2-439b-9762-44daa44ae94a,FEE,1280.5072812402168,AED,2021-07-04 15:05:02,,,,ATM,POSTED,2021-07-06 20:17:05
4b3e637a-d423-4a7e-bf91-d7a812316b70,3113d27e-04df-4a22-9253-b26dc07f99a9,TRANSFER,17818.272451376324,USD,2013-05-09 01:52:14,,,,ATM,POSTED,2013-05-10 17:35:38
ba8eeffe-ca50-4972-9fca-03136db440dd,48894bd1-0e21-4bdf-b62f-798db93c8981,DEPOSIT,4906.649596643489,USD,2015-10-12 12:38:38,Gardner-Werner,FUEL,"Elliottside, Somalia",ONLINE,POSTED,2015-10-14 16:02:59
81d6cd70-a3f7-4ec6-8b93-7f24045ae9be,27e873a9-8562-4237-b25b-77b1ca34a8c7,WITHDRAWAL,158.61986686697736,AED,2017-06-28 10:18:34,Ramos PLC,UTILITY,"East Angelaland, Yemen",ONLINE,PENDING,2017-06-29 11:14:28
7d648a26-7dbc-46c7-93f7-847994d3df0f,7a8fb865-4352-4b5c-bb9f-cc8b95097324,PAYMENT,1920.709319637231,USD,2024-12-13 12:08:58,Rice and Sons,GROCERY,"North Hannahport, Mauritania",ATM,PENDING,2024-12-13 20:12:02
af9d8947-027f-4cf1-8d83-c762f196c4ed,6b5a97d1-2df3-499d-8fcd-2665259eef6b,WITHDRAWAL,1308.324682943541,EUR,2019-09-18 22:19:41,Byrd-Baker,UTILITY,"Pattersonfort, Costa Rica",ONLINE,POSTED,2019-09-20 15:53:05
849f0224-06b6-4db6-8c51-c0f84c9fbbf5,cb8d2947-31c7-45bf-b053-ca15b8fdd101,PAYMENT,975.1978712103923,INR,2021-04-07 18:57:17,Morgan Inc,OTHER,"New Jennaborough, Guernsey",MOBILE,POSTED,2021-04-08 20:47:31
4d4447ad-47fa-4386-adca-440729b0e3ea,b17fdf70-c58d-4f13-80e9-1b3b2a0088b1,WITHDRAWAL,550.0938276475428,INR,2012-12-07 05:53:21,"Dunn, Dunlap and Walters",ONLINE,"Lake Kelsey, Luxembourg",ATM,POSTED,2012-12-08 14:50:58
07033122-6a62-40b0-816c-606722f5289b,6f71b724-2de7-4889-9ff9-d3eba5e67b7e,PAYMENT,17059.858673821946,GBP,2022-02-05 02:27:18,Nicholson Ltd,ONLINE,"Lake Marisabury, Vietnam",MOBILE,POSTED,2022-02-07 06:41:50
967f14e8-fc3a-462e-9c8d-e8c181d09e88,04d903aa-bce0-4b2d-a7b8-6e0266a17177,REFUND,1238.663560790814,AED,2011-01-24 21:59:23,"Daniels, Atkins and Kirk",RESTAURANT,"New Samantha, Liberia",MOBILE,POSTED,2011-01-24 23:33:34
d4d344bd-d31c-4890-9244-68e887541a1f,32cc14d0-aa5a-4e50-b90a-8463c400c478,TRANSFER,2724.1683466787435,USD,2020-07-10 10:08:33,,,,MOBILE,REVERSED,2020-07-12 06:00:40
6589c0ee-5f5f-4d90-83fd-cea308b98770,194bd7b9-1da1-4767-8573-4e9cc2c903f8,PAYMENT,2178.1581008468606,INR,2012-02-28 17:19:44,Boyer-Norman,RESTAURANT,"Haydenfurt, Lao People's Democratic Republic",ONLINE,POSTED,2012-03-02 07:32:09
c39bcc37-3708-46fa-98ce-85a7761caf39,642a3dac-4a82-4b8a-92f9-504d38175c69,WITHDRAWAL,2866.734225087776,USD,2013-04-03 02:33:52,"Moody, Roberts and Richardson",TRAVEL,"Priceburgh, Belarus",MOBILE,POSTED,2013-04-03 14:08:56
e4afe7e3-de5f-4374-9ae7-951f72633c5e,931cb20a-8cab-4e62-9f4f-eaeabed53deb,DEPOSIT,4181.717159054966,USD,2011-10-04 13:11:07,"Johnson, Wise and Thompson",UTILITY,"Johntown, Haiti",POS,POSTED,2011-10-05 09:49:09
a9d71311-e761-4c0a-bdfc-16bf76417d29,96f9d5b6-bb33-4ac7-b4ad-8b7e5859f303,DEPOSIT,1215.521862115815,USD,2020-04-29 16:46:00,"Davis, Cole and Mendez",OTHER,"Meghanbury, Cook Islands",ONLINE,POSTED,2020-04-30 12:58:22
04f98094-067a-4336-9fa0-57048c67349d,ac262fba-929f-410c-8b79-91d3c1ed4bb6,FEE,475.22645246766774,USD,2020-03-12 22:44:54,,,,BRANCH,POSTED,2020-03-15 20:16:44
7f63b79a-3769-4949-8580-cc9e6f5e91fe,bb7a2d16-3e69-4568-9748-68328555302e,WITHDRAWAL,2280.757475727073,INR,2024-10-22 08:57:29,Snyder-Gonzalez,GROCERY,"East Jennifer, Solomon Islands",ATM,POSTED,2024-10-22 09:40:19
69f0bf8f-c17b-4f2b-a697-78a68b158538,957d7a88-f44e-4505-aba4-c7578fc70e62,PAYMENT,4147.003968559652,EUR,2018-03-17 23:38:37,Herman-Bennett,OTHER,"Port Aprilside, Myanmar",ONLINE,POSTED,2018-03-18 09:15:14
bf357b03-1e14-4dd7-9602-d208637354e6,76b3344f-03cd-4653-8b47-0b7c98f4a459,WITHDRAWAL,2848.5326168715096,AED,2018-10-29 15:38:39,"Smith, Mccarthy and Kelley",GROCERY,"Port Joseph, Comoros",BRANCH,POSTED,2018-10-29 16:57:49
c14ffcae-d67c-4f81-ac50-9e41e55db96e,b3ba8dd4-a734-4b28-9ea6-932a06d55903,PAYMENT,4512.023143350054,USD,2021-09-05 14:29:21,Jackson Group,TRAVEL,"Lake Kimberlytown, Nepal",ONLINE,POSTED,2021-09-06 02:59:28
02ab3002-1df3-455d-b259-2b524734bc5a,22a42c60-5af6-4719-8dce-2229cd485d7f,PAYMENT,10884.371050676855,INR,2013-06-18 10:30:46,"Perez, Washington and Lawson",GROCERY,"Grahamberg, Slovenia",BRANCH,POSTED,2013-06-19 15:05:52
7be4a6f1-91b7-4a18-928e-59ede2dd0d23,6c6181f4-ae4f-4842-9e20-262474e53124,WITHDRAWAL,9907.43468760373,GBP,2019-12-17 12:55:32,Williams-Freeman,OTHER,"East Matthew, Turks and Caicos Islands",ONLINE,POSTED,2019-12-20 03:24:13
bd416df8-e4f4-439e-9c2c-7fe7cc7ae77f,75d3c279-23c7-4a42-9cfa-eae7824a259a,TRANSFER,13591.656852549397,USD,2015-06-12 18:24:42,,,,BRANCH,POSTED,2015-06-14 01:57:12
3821b6cf-091d-400d-ae54-4cea68db4910,5ebc7335-b47d-4b47-81ea-0ade193afefd,DEPOSIT,3324.3445455665,USD,2011-07-16 07:16:54,Daugherty and Sons,RESTAURANT,"Port Richard, French Polynesia",MOBILE,POSTED,2011-07-16 14:07:02
c342c2d6-8469-4b58-8622-8eab884bc7ae,f4253470-ba67-498c-a1b2-be7bc32f7fd6,WITHDRAWAL,17673.217861919824,USD,2019-01-14 03:16:43,Rocha-Martin,OTHER,"Monicafurt, France",MOBILE,POSTED,2019-01-14 04:32:40
534d8e71-7b98-46d0-a069-3ddb99a9dc03,cf61007f-d47f-483c-b11f-1c33442988d4,TRANSFER,19765.685395797478,USD,2016-10-05 15:41:49,,,,MOBILE,POSTED,2016-10-07 10:14:11
