PAYMENT_ID,POLICY_ID,CLAIM_ID,DIRECTION,STATUS,METHOD,AMOUNT,CURRENCY,PAYMENT_DATE,TRANSACTION_REF,CREATED_AT
80c25821-b993-4360-937e-22fdf6ebc567,da1aeb43-6ad4-4eb8-a116-4d3fadd58566,,Premium,Completed,Cash,925.65,CAD,2020-08-26,TX9693100236252,2023-08-05 03:42:56
f337996d-9db4-4ef5-ac02-0ad0486abbab,9bfcacec-bd7d-4f87-815e-deee5e6e5168,e9f2de29-03f0-400f-966d-c77cc4947c97,Payout,Completed,UPI,1907.09,CAD,2018-06-23,TX912359325496,2024-05-22 17:12:54
a7b2db7a-6a75-4804-b991-a83792a30eb2,4806479c-6c68-4220-a48a-7f56c5694440,,Premium,Completed,Card,1273.78,USD,2019-04-10,TX94974087554,2023-09-26 17:43:27
bb313fa6-dc6e-4869-bbf6-171c9f124088,30fd10ce-cf3a-4cc5-bd6f-f492fb6ad14b,,Premium,Completed,Card,2021.92,USD,2017-12-20,TX8795847296186,2019-04-18 04:25:50
59aae989-b408-4083-ac5c-489c8290aa14,b935e864-8b7a-4651-8290-bd97be7befa0,,Premium,Completed,ACH,1010.42,USD,2024-04-04,TX689098042802,2024-07-18 05:40:27
0eb1c7b9-5ec5-4634-b22c-cd69da4545c3,cefc306a-a8aa-42aa-a256-caa6581d2610,,Premium,Completed,Check,1487.55,USD,2026-08-11,TX49688819258719,2026-07-28 14:07:03
512ac64b-04ca-47e6-ab0b-805b35b50319,4e7fd475-d2b1-4345-8bee-19c8d9bfcc0f,35787aef-7b80-4f65-ac2c-1d806a3caaf0,Payout,Completed,Card,1477.12,USD,2022-12-27,TX8378149483,2025-10-14 07:04:26
c94f1fe9-6c3c-4016-a870-84a1cb9da8e4,17cc86c4-3151-4d98-b920-63866efe01f0,8f3b7846-b298-4c40-a6da-5e53f4bec5dc,Payout,Completed,Cash,1095.48,USD,2025-07-29,TX862372862032,2025-09-20 00:10:27
4e65cee2-2f76-4f1e-959a-215a0d0a6b1e,03a6761c-d713-4ea8-8b1a-6b544ec4cf34,b092e5b0-5666-4cfb-b649-d36e287ea797,Payout,Completed,ACH,1068.92,USD,2021-01-21,TX5279723792921,2021-07-29 21:01:24
2206126b-9b78-4173-bffe-6d51aa916885,0f368146-320d-4f35-8ba5-4128333d3c4a,,Premium,Completed,ACH,1063.7,AED,2026-07-12,TX9957724228,2026-05-13 17:46:37
8f0de788-5932-4a37-bb1a-41233c7c8eb6,c3b02b48-7020-46b1-bba6-e9e6d0a1743f,e4d319dc-ba19-4fdb-8b16-5e2ee4a8d519,Payout,Completed,Cash,1234.38,USD,2017-11-24,TX51068006228480,2021-09-05 05:31:36
00cb5760-89f8-48f8-ba9b-d0371fa69c97,dc2c733e-21ab-4b34-8e80-853593e8bbe4,616d1c6f-ca49-4624-9d64-3af4455bd6e9,Payout,Completed,Check,1133.72,USD,2019-07-25,TX16148030969,2021-07-07 09:54:48
3f1297ae-5267-459f-bad9-461b9ebcba6f,5c4cfd38-f0de-4b78-bdfc-8ed2ae355e9a,,Premium,Completed,ACH,1027.56,INR,2020-05-18,TX9983502239,2024-05-16 19:00:11
4b7f9f1c-35ff-4fef-b768-563a03580cb2,30cb6bf9-dec4-4a46-860f-73d8a310aaeb,a57a68ca-6b39-4336-9615-73ceadabebf4,Payout,Completed,ACH,335.99,INR,2023-08-21,TX971214038945,2024-11-12 02:38:26
bec233a8-364e-4878-b639-9ce2db6a5249,278bba4a-9936-480a-8bd6-50c66f396281,9ab71306-81b4-437d-8cc6-0ffdd520e29b,Payout,Pending,Card,948.57,GBP,2017-03-21,TX2714395664578,2024-06-04 20:12:38
cb20ee01-286d-4ae1-b5b6-6a92ee47e6a2,ef5d21bb-43bf-4df7-bbd9-7d93ee9281e0,,Premium,Completed,ACH,1489.09,INR,2026-06-15,TX7148539233,2026-04-10 13:33:13
235bfd6d-7c48-4c3a-9c3b-af27323a10cc,b6a22f6c-30b6-48cc-8fc4-95468821d9d8,,Premium,Completed,Wire,1819.94,USD,2018-09-04,TX40105215404798,2023-11-16 14:19:40
b292e71f-f223-467e-80d8-2f7c6efc2b37,6e708966-6d6f-4758-aa73-7097766fc757,,Refund,Pending,Cash,364.54,USD,2017-06-29,TX9261045177760,2022-11-26 21:51:13
ebee1922-23f1-44a5-ae91-70558b3a9943,a7c8ca25-f865-49ca-a349-26221edcb41c,85f37c07-4ae3-467f-8674-f9cf2eec99e3,Payout,Completed,ACH,837.39,USD,2017-07-16,TX355460591714,2022-02-25 08:51:36
b7bce7be-5ceb-49e5-b1a5-96d67765f54b,da4721eb-30de-4107-9cce-87e9f1d6167f,,Premium,Completed,Wire,1942.83,USD,2026-05-18,TX5876132142,2026-05-10 13:58:05
c686bae3-1bff-4bb7-b433-3f62fae40ceb,44addcce-658e-432f-a35f-55b92432cf3e,7cfd6b35-c133-489a-bb7a-7344c9938402,Payout,Completed,ACH,2105.14,USD,2025-02-06,TX3291395754382,2025-02-16 02:55:01
35af690c-991a-4678-a061-c01a952038b8,46f511ff-e325-4c3f-b1fd-e517c130c7c2,,Premium,Completed,ACH,569.0,USD,2018-05-26,TX4619702276345,2020-03-09 20:28:37
d12506db-3a0c-4c77-b0b1-cec64b60215c,c6a174c4-122e-4843-bcda-0d5b8c43be7a,d4143e88-85e6-4e95-a020-03a0a2ef02b1,Payout,Completed,Check,986.61,USD,2021-04-24,TX97760978048164,2022-12-15 22:45:47
934cb705-9d75-4efc-b578-de68df6f69b4,3ce6fe04-adba-4993-be16-9cae896605b4,2244f64e-5c5b-4dbb-bba2-8685cf293bb8,Payout,Pending,Check,991.6,AED,2021-11-09,TX92570989834,2022-08-04 18:27:21
b83ea957-9a70-456d-891c-47e0dec514e0,1d8ba534-2f8f-4286-bdbe-fb0c3a5749b5,,Premium,Completed,Wire,1812.88,USD,2019-04-30,TX145922765280,2020-10-16 04:10:33
31879032-9d94-46ec-83f3-0a8c6771dd29,4262a8a0-67cb-4745-9e09-4799d1f0ff1f,238bdad5-9d97-4455-a16f-f29c48feee09,Payout,Completed,Wire,2081.75,USD,2018-11-21,TX31859385779637,2025-09-25 15:57:37
b7b88ca9-10f0-40a3-b570-3a22ac6ac3b3,4db67b38-9354-4379-8570-3dd903fe09f0,,Premium,Completed,ACH,1582.5,USD,2024-08-01,TX11191347363141,2025-08-19 14:14:37
f38b63c6-4df7-493d-bb96-41b677e0ca19,39e525ab-0ab4-41a1-875c-2fe07815f2cb,,Premium,Completed,ACH,1298.95,GBP,2018-08-02,TX9468424632,2022-06-11 15:49:51
78132ee6-f83b-45c4-b9a6-ac2d37ec160a,aa32ee10-ea2f-413f-8c63-339f0aa566ca,,Premium,Pending,Wire,1241.49,USD,2026-09-07,TX43399421226471,2026-06-07 05:23:12
9e22761b-ebc8-41c4-9bd9-2b50b0e87645,394f6400-a553-4763-87e9-acec5f457863,,Premium,Completed,Card,1816.95,USD,2021-02-12,TX1471861149,2023-12-11 01:13:14
c643adc0-0928-4d26-a43c-9c3c868b5046,2a364c78-7036-4dc8-99c3-6dbfd9ac83e1,,Premium,Completed,ACH,1655.65,USD,2024-11-04,TX9255245538,2026-02-02 09:35:54
90fc70c5-cf64-4c09-b93c-7c57d8d9e757,cb697c1f-8cbe-461d-9171-3bf9ba1b4719,,Premium,Completed,ACH,841.04,USD,2019-10-17,TX39407331276392,2024-08-08 02:29:58
def7c0ab-c733-4218-b8d9-972f082a527d,4104a74d-1bc3-447f-82a2-dfdc0b7ebea3,,Premium,Completed,Card,934.37,USD,2023-03-25,TX17899685088296,2023-04-17 03:33:15
dd99b172-7770-4b0f-a35a-638af5365bda,1f948a21-48e2-4fcd-86b8-9703d33dd624,b3374950-0479-42fe-a6ef-eebf15860253,Payout,Completed,UPI,1914.6,USD,2022-07-21,TX59637932778,2024-12-12 02:14:30
5b23bda3-cbe2-47b3-84a5-e8a66a9a382f,a2eff29b-58b4-42ad-9601-cfd7bebd4dcc,,Premium,Completed,Check,1533.53,INR,2016-06-14,TX691392580295,2018-12-26 04:02:05
afeb7f88-f842-46c3-a1fb-6d8ed21215a4,6f01bc54-808f-414e-a145-5c699ef8169c,,Premium,Completed,ACH,605.81,USD,2017-05-16,TX4753099355533,2021-08-18 18:14:46
09ab0fa6-a6ba-495a-8dc2-84cad02e1373,00e198db-9323-436e-ae32-8ebd08c501d1,,Premium,Completed,Card,972.01,AED,2016-05-14,TX4380714528347,2025-02-22 21:57:52
90003641-1f9f-4540-be6a-3cc9f10cb5d7,fabf59db-4f10-4606-b92a-cd0c70d3e5bb,,Refund,Completed,ACH,409.27,USD,2018-05-25,TX9872931595,2023-02-22 20:23:07
1ab37e66-a0a1-498a-9966-186cb9289bfe,ec9be528-ae33-4070-948a-ccb83292588e,,Premium,Completed,ACH,1164.12,INR,2020-09-02,TX81415438002897,2025-11-05 22:44:44
b0a0f4a1-9e65-413b-bb93-08f9ded3306b,08083d60-7cf7-47f3-ad69-99b3c9c7221d,,Premium,Completed,ACH,655.76,USD,2020-08-17,TX7489858631600,2021-04-05 16:51:13
e4311247-f47c-4121-9329-977890317a62,e63b9631-013c-4d46-8745-88e718b58bc7,,Premium,Completed,ACH,1953.83,INR,2021-06-03,TX3561611057,2024-07-25 07:45:35
f0d99e50-b486-4adb-911b-ea27ea8017b7,043b130c-eeb6-4dcc-b0dd-2a8b7769ac98,,Refund,Completed,ACH,1887.05,USD,2022-11-22,TX70590408662563,2023-10-14 15:47:46
d02f4397-e962-4495-b9d5-9f902cc1f8b5,50445bde-6822-4c17-821e-22a4e2dde5ef,,Refund,Completed,ACH,1306.95,INR,2024-05-19,TX1256228830004,2025-01-16 06:33:20
8e36a567-2be8-48fb-8adf-466c56125ed4,b9a05732-5f6e-4f06-8bc7-74013c10b383,,Premium,Completed,Wire,1752.34,AED,2025-08-27,TX93568099452,2025-09-04 16:35:47
70ca78a8-face-4252-a5b5-ddfe01fc212c,760f7159-ef0b-485c-8817-d3abc2603d70,67d01d45-64e5-4e62-86ed-126750668899,Payout,Completed,UPI,636.59,USD,2024-05-31,TX296412521043,2025-06-05 22:15:07
3729a759-34c6-4d6a-9f93-5a7a5f6b00e1,4d3689c8-6d5f-4b40-a7b9-54e9f60f9699,45db435c-b6a1-4666-b182-1adf40da941f,Payout,Completed,Card,1265.55,USD,2022-08-17,TX7753390181830,2022-08-24 12:53:04
feaaf7d2-288b-4901-9ef7-39e3e9d0b520,ad25c5aa-3b3a-4d9e-9f04-c78f4fc9a3ed,,Premium,Completed,Wire,1228.63,USD,2022-10-02,TX9028658762939,2025-02-04 05:04:30
8c9096fa-baa4-4dce-842a-ec9a13a14458,af28fc10-c566-4f00-bbbd-a8a4b04b1b1c,1dbea35f-2295-4c71-b6bb-7d1de4cb7460,Payout,Completed,UPI,1920.05,USD,2021-04-01,TX2760920708146,2021-11-11 19:21:02
6c43d524-b843-4d0b-a664-2520f3cd55f7,6abc004e-02bd-4e68-be93-a8ecad05b7a5,,Premium,Completed,ACH,1179.2,USD,2020-08-27,TX891852695536,2023-06-19 20:17:59
4b82599e-b0c7-4ccc-87ac-d529decaf915,199355a8-1692-42e8-95b2-a1167120e780,,Premium,Completed,Wire,829.27,INR,2016-04-30,TX18242574426678,2024-03-13 08:50:07
de71b753-5455-4aa1-b442-ab661bdd99e3,d3c07e43-2671-4423-8051-851e1baf3992,,Refund,Completed,ACH,1423.45,USD,2025-02-09,TX73439392714478,2026-02-20 18:36:00
e049fbdf-c32e-4683-827e-fafb7dd6d38e,a517e12f-4d0a-4126-b621-140ed30e5638,732ec467-a79a-4196-93e8-5c46a40411aa,Payout,Completed,Wire,420.79,USD,2026-04-08,TX231361928725,2026-04-08 05:15:39
65f8ca82-1e5f-41be-ad93-161151eae4e1,e1cc15d3-2bb6-44eb-a9ac-29ab0e7eadde,1f921c1b-9771-4dd2-b934-09d4493550ad,Payout,Completed,Check,1098.68,USD,2019-06-07,TX3799008839,2025-01-31 10:28:58
adef1c64-c889-495a-9e76-3a038a077477,6815707a-3691-4a6b-9c08-a323c3dbe9a8,,Premium,Completed,ACH,595.36,USD,2017-06-12,TX4277723878,2023-10-17 03:28:16
f9f3299a-26fe-474a-aa12-3a32c798998e,bb8722d2-54dc-429e-8d75-f33dbd61f8d8,,Premium,Completed,Card,1371.69,AED,2019-08-19,TX689454626617,2019-08-26 07:26:53
5d5c2287-bde8-439f-9b6f-828ff99abe0b,e9b3259b-795f-4615-a2fe-223822958f06,,Premium,Completed,ACH,1423.92,INR,2020-08-13,TX52250179107,2025-09-17 08:28:32
3918de69-f141-468f-8383-6a92d075007c,96c8dbc8-8b7d-4382-88cc-7144dbfc8171,980153c7-452d-41f6-9f07-be0bdfffaa06,Payout,Pending,ACH,1536.62,USD,2026-04-13,TX4033379970228,2026-04-12 12:47:55
fae63848-5451-4e77-9369-0566704f4945,5b7545c7-1709-4205-b994-4f3b3a4a3d2d,,Premium,Completed,ACH,1127.36,INR,2018-07-27,TX6055539831,2023-02-17 02:31:58
8148562a-5773-40e6-8b7f-59cc1d41fe76,788bd1d9-6d70-42ca-a850-eeb170483edf,,Premium,Pending,ACH,1597.78,INR,2018-04-01,TX7141461298,2018-12-25 19:23:53
3d935be5-f7bf-493d-8cce-4783ee934de5,f822ee02-8339-4595-9991-b49b48f056df,,Refund,Completed,UPI,309.69,USD,2017-12-12,TX45784696247698,2024-11-18 01:52:22
e9e9ea16-c856-4a3c-9fe2-1229e6ba9959,5a93c249-79fc-4d6b-8419-0ede8d648acb,,Premium,Completed,Card,845.31,USD,2024-04-22,TX60620085560,2025-08-14 22:17:32
805d346b-2aa1-4c34-9216-7b6ed517037a,9be09357-cf0c-4b14-8866-90fdd62a9333,,Premium,Completed,ACH,764.67,USD,2025-07-30,TX733267604344,2025-08-05 00:10:54
ae73146b-68e4-493c-9118-a86b4e376357,e25877ea-aea4-4ddd-b7ef-e8453c0603b8,7d881964-45cf-46ad-8ec9-7eff3fff87aa,Payout,Completed,Card,505.29,USD,2023-11-21,TX955012272619,2025-05-19 11:15:33
895a2898-98f1-4c9d-8c26-b8829715959c,6507e20b-d993-40dd-962e-38d20077eec6,,Premium,Completed,Card,1592.79,GBP,2018-03-31,TX96875198670,2022-09-15 06:12:58
8ef03753-637d-4ce8-b338-18a631e44129,a5a36f58-eb77-4ed6-8688-8ad44a464580,,Premium,Completed,Card,695.92,CAD,2025-08-31,TX13692223100041,2026-01-10 04:45:56
ea2bfe8c-6411-4e3d-a51a-68a3ed5c5cd5,981be82b-81b8-4ef7-aa6d-0c20399acd28,,Premium,Completed,Card,1478.06,INR,2025-12-11,TX4024325688034,2026-01-10 10:16:50
7b1f6ca1-477d-497b-93b8-00d2fb4a8741,d7b6a4cf-4e3b-4fb1-a844-eca428f03b45,29f627f6-2bf3-498d-943e-0907adbff20b,Payout,Failed,Card,309.31,USD,2017-07-17,TX95330897959068,2019-06-19 07:18:11
5d0ceea0-ac6e-47bc-a97c-935d1a10e004,e88d2441-3207-4ba1-af44-3a95c368efc1,e1f0cf84-3a22-49ab-9da6-ce2453802c59,Payout,Completed,Cash,2061.01,CAD,2022-05-07,TX284261109446,2025-06-16 04:12:44
643a270d-0a66-4063-a3c3-d084a6b1cd5a,e7545a45-3a03-45ed-b1b2-e2e401d7c2ff,,Premium,Completed,Card,440.1,CAD,2020-12-11,TX307115344172,2023-03-16 01:24:42
3ec0cd12-74e4-4c6f-b6a1-6459e5d77df1,6f3e4dfe-cc46-46d3-827a-565ef97d7af4,,Premium,Completed,ACH,322.76,AED,2018-11-25,TX4693736799306,2024-04-22 05:12:15
db7efb29-d06c-414b-9f61-3bbded229645,0154c7be-d32f-4d88-b149-597e052e8a4c,,Premium,Completed,Cash,1854.48,CAD,2026-12-05,TX74260515152438,2026-05-10 15:08:02
c31022d6-af42-4af4-98c9-b7155c9d7b56,37442cb5-1076-43d6-bf8e-5e0c669daf6e,af4a9919-abcf-47ca-8243-1e9526b50049,Payout,Completed,ACH,312.31,USD,2019-01-18,TX4972844974114,2019-09-22 13:04:08
3fa859f1-f299-4c3f-a1fa-28309fd4ff5f,2e140d58-eff9-4b64-abd8-1639a8f1704f,c36be3ce-3dc7-4ff4-ad59-ab4cb8591ed9,Payout,Completed,UPI,1219.42,INR,2018-11-20,TX9399187620,2024-09-29 03:38:40
821da829-2874-47f6-985a-b498e2c6cbb8,80c65956-bf6e-4e69-b069-aec3ff5f7d04,,Refund,Failed,Card,1476.89,USD,2022-11-06,TX5945799158,2024-10-05 15:46:34
8fd14f62-d26c-4552-95b7-2c1209e4210e,235eed2c-c0b0-4e14-8cdc-0c5495a570b1,e76f1c96-7b85-40ab-9833-c4a734669ac7,Payout,Completed,Card,1003.98,USD,2018-10-02,TX668209322487,2025-02-22 00:26:45
b5a77dd8-d0f2-4516-95d2-700c4655bdc6,26868091-8de0-4c2e-a7b3-1d9b0560e53d,,Premium,Completed,Card,962.79,INR,2025-07-28,TX6127223716068,2026-02-28 16:58:20
36bb9e1d-82ba-4801-a6b2-2c76961230e1,efd10093-93f3-4928-a503-30b6d7e28714,348b6cae-0667-475e-9e8f-7f9548446fde,Payout,Completed,Check,1415.16,INR,2016-06-30,TX2150971194062,2025-11-05 18:34:56
8d320b62-8e60-4fef-9678-230e1e5a612a,d67654a0-0123-482f-a095-81ae05408288,0207a496-5915-444f-a534-3e8b25b23ee1,Payout,Completed,Card,847.19,AED,2017-01-03,TX75486628051,2021-06-03 06:42:36
27771746-3f84-4176-9090-7dd5266005b5,1a335d62-bd6e-4311-a365-828223d53c44,,Premium,Completed,ACH,629.28,GBP,2026-05-20,TX4571432799,2026-05-07 21:57:52
75f8bb6c-8ba4-4d93-a2eb-99a9e02f83eb,bd2a95ce-765b-4e79-bc87-06c9aeb439a3,,Premium,Failed,ACH,1749.49,USD,2019-03-24,TX1939646279805,2025-04-22 12:44:01
78e907ba-f46a-4bf6-b3be-629f547499fb,6782572b-2072-41f5-8239-db5f06c3b9f7,,Premium,Completed,Wire,1041.98,USD,2021-05-11,TX98483546285,2024-03-08 11:26:55
37ef504f-8fa9-421e-9dd7-422e25baa389,f9187d3a-bba7-49cf-bb61-2f67153acf36,,Premium,Completed,Card,1863.92,INR,2020-10-18,TX2512610796414,2022-06-01 08:31:23
b2150b3c-bef5-4dd1-aad8-f632cb43d31b,e9956e5b-9a6c-4a1e-af36-80eee6462847,,Premium,Completed,ACH,1838.99,CAD,2025-03-27,TX6338049265357,2025-06-15 04:27:35
9c228ab6-e6da-43a0-ad22-e3054063f108,ae8dfe34-477a-4acb-8d79-3528fff4cefc,,Premium,Completed,UPI,310.0,GBP,2021-04-02,TX6509619992155,2021-09-19 09:52:49
a5d564ec-a179-4058-8aeb-58dee33c45fc,68d5ebc0-5afb-4a29-af44-1c27dd5b87a5,661fafa4-f3ed-4e73-82af-7150d2c55dd5,Payout,Completed,UPI,1312.98,USD,2022-03-12,TX1599150633936,2024-11-10 06:26:53
d28b2106-9971-4890-b76d-b0618ab341b8,b8e722a0-f343-42c9-9ad7-ce07294a7984,,Premium,Completed,Wire,2149.66,USD,2022-08-12,TX8613619092860,2025-07-13 18:51:38
17403082-fc7f-4803-8117-99d4c069881e,b5615942-3076-4ff9-906e-d525133edeb9,,Premium,Completed,Check,1145.82,CAD,2023-01-04,TX87813837844,2023-03-12 14:56:21
c187c1e0-fcbc-4aab-ae43-0b3bd29c4220,f062f249-f752-4dec-a674-622c36ac21ec,,Premium,Completed,Check,373.73,USD,2020-06-28,TX6435140625,2024-01-30 14:12:07
bf26dbd0-4079-476d-b716-f0d90412b42b,3f7cb25e-71c7-4855-b631-2742ed4d8009,,Premium,Completed,ACH,567.83,INR,2024-11-26,TX75727635899,2025-10-20 13:30:51
91e1b110-e19b-4740-bf4f-38a2f378c4d2,0ce79230-94a5-4237-b089-25ec237c089a,,Premium,Completed,ACH,1747.09,INR,2016-03-15,TX85381755384,2017-03-20 17:45:47
d3ff0f5e-efcf-4318-a4c4-d61d7ac30ba9,96a1e8d3-8ba0-4c40-8248-8c0952ce23ff,,Premium,Completed,Card,870.85,CAD,2026-11-25,TX2685726177,2026-04-10 09:34:21
9b545133-f4b8-4b83-958a-af253b502d58,67dca826-7ea2-4ae1-8b1e-49c17964f5f9,,Refund,Completed,ACH,597.49,GBP,2022-02-21,TX9244358782992,2026-01-04 12:18:45
1eca7e7a-c278-484f-bef6-f9917b260ee6,811f82f5-85a8-47fc-ba54-3db1f547865f,bc4843ab-985c-4b3b-ae89-2130c65cb7f3,Payout,Pending,Wire,1546.23,INR,2017-07-05,TX62745616333,2022-03-29 02:11:19
e9ee9d61-da12-4b52-953d-9cca8763429e,36b4c19a-8a03-4e45-a16a-788f1b7af5d7,a3129cb3-a922-4621-ad6d-12eb84ad8aa8,Payout,Completed,Card,500.33,GBP,2016-12-17,TX182470270721,2024-11-13 01:34:02
3014d249-77da-43e2-916d-868470e1d0d2,fad72bbd-4f08-4347-9659-3ca5b6d8ff61,,Premium,Completed,ACH,1998.9,INR,2026-04-13,TX36996537294,2026-04-12 04:30:48
6c5dd445-8af1-4c55-b67b-0710532f9d73,c6097d17-daf8-42c7-8e01-7057192497c9,bfc8751b-5622-4e19-84b7-171de7e63d02,Payout,Pending,ACH,2199.84,GBP,2022-03-03,TX2006648390790,2024-07-16 21:13:28
d7506060-f6d8-44b6-b255-a18142ac26dc,c302aab1-1db1-4e10-a190-716dd1bca526,,Premium,Completed,Wire,1388.8,USD,2021-04-01,TX5502960339526,2025-05-27 03:25:50
e2fd295b-30f5-4cf3-ba13-24c70e1b86d6,faf5b673-4516-4e94-8f63-22c34711ae7e,,Premium,Completed,Wire,1537.96,AED,2024-10-07,TX33250673389,2025-11-24 03:00:23
cd94568d-4cd2-4019-b501-e5203e71c836,e927d63a-3645-44c2-9d74-89807f54bc26,,Premium,Completed,Check,1221.3,USD,2024-03-30,TX51134131672300,2024-04-27 17:54:20
0c611e9d-ecc7-49da-9e7c-ac9ec9df476b,243eb689-cc68-4754-9a6f-f2d7220358e8,ce57ae34-f22a-4b26-b6a8-bddfd0d783f7,Payout,Pending,ACH,656.96,INR,2026-01-01,TX40914190173,2026-02-15 15:36:22
7592b9fb-4fab-4306-9688-ac060e501219,d5019f81-e4af-44ae-9842-ec9d02c935b0,,Premium,Completed,ACH,1034.1,USD,2022-10-01,TX7260059741,2024-10-20 06:03:18
55f2a594-dc15-4f4a-8d51-91e0e610106f,38ba9c79-99ba-47b8-ac47-05c1652b6f0c,,Premium,Completed,ACH,1076.89,USD,2024-11-10,TX7197620867,2026-02-15 21:41:24
dd4c88d5-3174-4162-b76e-ad24ec6a9017,70d209c1-1496-4d0e-ab0f-1bccbccdef4e,,Premium,Completed,ACH,379.91,AED,2018-03-17,TX91865820313850,2025-10-04 12:39:39
db812135-c85e-44ab-9ada-bda99e8ddad6,a352b864-29aa-4afc-8598-18733dbf28cf,2c7f811b-3e2e-4d21-8bf3-67d183903550,Payout,Completed,Card,2348.47,CAD,2017-07-29,TX188755330293,2022-07-10 01:01:13
378dae6c-3fff-40bd-919f-4eaf6ea85661,eeb50af0-12c5-4067-989b-c4726cff2cbe,fbc5347b-46bb-4479-b2e9-addabcc2ecc4,Payout,Completed,ACH,457.45,USD,2018-09-06,TX78211070917,2022-08-03 23:42:05
2b566821-8361-40e3-bff9-daa7fe4077b5,8c83488b-4640-40ff-9943-0ad87cb5d346,,Refund,Completed,UPI,1173.35,USD,2016-04-11,TX676878502001,2024-04-25 00:24:16
61f9f52e-2213-4510-be99-e1f530fce9ee,5af89244-57db-4856-9ebb-1fee5a4604ce,,Refund,Completed,Wire,939.22,INR,2021-07-11,TX49809121350712,2022-08-12 12:41:36
ff0cc249-6f40-4f93-ad6c-1a2b8e33f80f,348bb0c6-780d-4ee4-9acb-6a68900b077c,435b8c8a-6a84-40bc-b8ec-c815c7bed92e,Payout,Completed,ACH,1255.43,CAD,2021-08-12,TX8901494595,2025-07-24 15:57:52
1cf43879-e29e-4afe-894d-c5d7989cdf5f,620b1b1b-4098-4ea7-891e-f6a898cf38d7,96aaf1a4-a035-4d1d-815b-88c2fcf243e1,Payout,Completed,Card,877.02,CAD,2024-09-19,TX40837063561,2025-08-11 10:10:46
818cecf0-dea7-4ce5-a894-ce94a6c49d86,e0f98a0a-64e9-4af9-9091-d9aab9490e59,,Premium,Completed,ACH,1250.81,AED,2022-04-17,TX7071824238,2025-01-20 12:29:23
f956e128-486f-4310-8977-b951a756c3ca,a1ff6997-c323-43e5-a708-e32a7ce78bef,,Premium,Completed,UPI,497.71,USD,2020-07-12,TX5529867189049,2023-03-07 00:09:39
5c943aa5-707b-4d1a-ae63-170fa5bcc20a,467d2a0a-1ba9-40d6-9637-8b968544a4d8,,Premium,Completed,Card,1164.08,GBP,2016-09-17,TX31009022491,2019-07-24 01:50:14
d569260c-3df6-43d9-920e-3ec355c2dbc7,b646df05-8529-4918-80cc-e58b7d9f8cd8,,Premium,Completed,ACH,1996.57,USD,2018-09-16,TX10152583092806,2020-10-29 02:23:00
a598bdda-ccb0-4aa7-a3f0-fbcc08c5172a,02463757-7ce5-4f6f-a390-82e7eca8b139,,Premium,Completed,ACH,1435.78,INR,2018-11-20,TX5757629293,2024-07-17 10:25:14
e29a4980-cfef-44d0-865e-a310534606e6,fc5af586-0eeb-459f-b1b9-bee3b7292421,,Refund,Completed,Wire,404.77,USD,2018-11-15,TX69238606931296,2020-10-15 11:27:28
1a121e9a-08b3-4d83-9ced-a90942fd7725,efbcc3c6-e779-444d-ac2c-1c52960f6e5b,,Premium,Completed,Wire,1733.37,USD,2018-10-20,TX11895172632401,2019-08-14 03:21:42
d69ea954-5338-49fe-8e5e-cc1ba437a96a,f804b0ae-7c04-423f-9392-8f146aaad0e7,,Premium,Completed,Cash,286.65,USD,2017-01-17,TX68726902536,2021-10-16 05:57:52
1967471d-e588-4e6c-af7d-ebdbb3876ac6,0439f104-c31e-43f9-bca8-f924e50b2d07,0cfc5afe-5c16-4174-b09f-d23dc59f4e92,Payout,Completed,Card,965.31,AED,2021-01-30,TX73741024994748,2026-03-12 13:20:24
1261dca3-7116-407b-bc17-ecba072bfd57,b1f8dfac-134a-4c60-adfd-595596d417a9,,Premium,Completed,ACH,1490.74,INR,2019-03-01,TX53265502179313,2023-04-01 16:40:58
c5f23b45-3a24-47b3-946b-e41ad27e6e61,809489b0-e068-4e76-bda6-b9090439b820,643aa685-d21b-457b-bbdd-538a9b4267a2,Payout,Completed,Wire,1378.33,INR,2025-06-17,TX9723194925436,2026-04-03 21:56:14
2b552065-19c1-4a04-a894-cb54b2ead2a2,e347a63a-804b-417f-9084-81faf0254932,,Refund,Completed,Card,696.66,USD,2023-07-14,TX4598662225,2023-08-30 07:40:10
40d148fd-a80e-4ca7-902d-77c587556d2f,3d1603ae-a6a2-403f-82ca-f5b1203780fd,,Premium,Completed,UPI,679.77,USD,2022-10-10,TX8344140089239,2025-11-20 15:26:07
2848412e-4421-4c4b-8ff2-05891fdd16ae,91af45d6-ac70-431d-ad4c-98873e5e5da4,08bffb41-1885-43bb-bb02-3be9ebf0be6a,Payout,Completed,Card,443.35,AED,2023-01-21,TX1989343075,2026-03-23 00:11:02
f478cf67-9597-4b8f-a0c0-60a4ebd7e8c9,becf5ee0-b117-4777-9a25-c32019502ca9,d180a8bc-1aa0-4d88-a993-d35ccd79e5e3,Payout,Completed,ACH,478.43,INR,2022-01-15,TX5839583189,2024-04-16 21:20:47
5a6a1338-4cdb-4d74-a79f-de933a34d680,c4fc8f5a-f129-42f9-8b10-91e22311748b,,Premium,Pending,Cash,1621.17,USD,2018-10-23,TX10006906694,2019-08-29 12:43:55
