PAYMENT_ID,LOAN_ID,ACCOUNT_ID,PAYMENT_TS,DUE_DATE,PAID_DATE,PAYMENT_AMOUNT,PRINCIPAL_COMPONENT,INTEREST_COMPONENT,PENALTY_COMPONENT,PAYMENT_METHOD,PAYMENT_STATUS,RECEIPT_NUMBER,CREATED_AT
7115243985,7962537310,2465421942,2021-11-17 01:56:22,2021-12-08 01:56:22,,5901.5,5225.0,585.2,91.3,CREDIT_CARD,PENDING,35f4b38c-e44e-498d-8dbc-c23ade9acd55,2023-10-03 23:04:02
6565968995,8358759599,4716846324,2021-07-01 22:22:07,2021-07-20 22:22:07,,4309.42,3818.27,454.37,36.78,BANK_TRANSFER,LATE,3fb30fb0-bf07-468c-a307-ae1a1798f749,2025-03-03 17:35:44
5145082116,8210585522,4001644026,2025-06-22 11:39:58,2025-07-21 11:39:58,,3247.91,3180.46,47.71,19.74,DEBIT_CARD,PENDING,9ccf09db-0a04-41f5-b6f1-4f2b6367e644,2021-02-11 14:44:47
4569486899,1435785466,9925577415,2023-05-03 22:41:59,2023-05-21 22:41:59,,1793.58,1558.29,211.93,23.36,DEBIT_CARD,FAILED,0e472ef3-7bca-4859-89ee-04af6ce0903a,2020-04-09 12:39:05
1627151020,4592440351,6897554006,2024-07-31 06:34:46,2024-08-24 06:34:46,,24831.42,23606.26,1133.1,92.06,CREDIT_CARD,PENDING,2adf1299-5754-4090-b019-4b7295a671f9,2023-10-27 03:32:52
6538407027,4087388027,2702607644,2021-10-08 10:19:01,2021-10-15 10:19:01,,1905.19,1713.25,137.06,54.88,BANK_TRANSFER,FAILED,9d3514e9-4ba9-4bea-87a0-e128eabcf09d,2024-04-03 22:11:57
1994358055,6991893833,883688009,2024-08-12 19:09:24,2024-09-08 19:09:24,,11677.4,11525.56,126.78,25.06,DEBIT_CARD,PENDING,2d2b48c2-7344-4473-a93e-8bdcb88f1a48,2022-12-31 14:17:11
7132908707,5163142537,919963988,2026-01-19 01:33:33,2026-01-24 01:33:33,2026-01-19 01:33:33,248.31,204.03,13.67,30.61,DEBIT_CARD,PAID,81c6f67e-d5f4-45fe-8ca0-5303fe4f30cf,2020-10-29 18:33:32
8209098944,8315303388,4128605297,2022-01-21 01:37:48,2022-01-31 01:37:48,2022-01-21 01:37:48,617.2600000000001,519.59,72.22,25.45,CREDIT_CARD,PAID,31446537-786a-4d25-946e-ae8661469aca,2025-07-02 01:34:01
6946793714,3786052207,1930145035,2023-07-22 08:18:25,2023-08-13 08:18:25,,30169.190000000002,26553.38,3558.15,57.66,BANK_TRANSFER,LATE,21b0dd19-ce61-4d3b-bcc9-3a296f1e16cb,2022-06-23 21:06:41
5406064433,604796810,17331578,2022-04-28 00:33:56,2022-05-22 00:33:56,,1593.3700000000001,1400.22,95.21,97.94,DEBIT_CARD,FAILED,c7fcb8b9-c261-40b9-862a-8ec2a96b32c5,2024-03-04 15:59:39
9233706318,662587448,8142341218,2025-11-11 19:09:24,2025-11-23 19:09:24,2025-11-11 19:09:24,81.28999999999999,47.01,6.3,27.98,BANK_TRANSFER,PAID,1c723b6b-8895-4ff4-b594-a44db62893f4,2025-11-27 20:34:41
260014646,177093038,6971627101,2024-07-30 03:11:26,2024-08-20 03:11:26,,8.29,1.66,0.2,6.43,BANK_TRANSFER,FAILED,281b9a83-92d4-4491-ba97-c428b5c9b8fe,2022-03-24 01:47:45
9040599087,5053915604,7914138624,2023-09-10 09:00:12,2023-10-06 09:00:12,2023-09-10 09:00:12,6595.42,6204.66,347.46,43.3,BANK_TRANSFER,PAID,e454fe18-e22f-4a5e-b1eb-87636bdc7f49,2025-12-06 20:34:50
6935752949,1055384770,5835422045,2022-01-23 22:53:20,2022-02-10 22:53:20,,1293.76,1167.68,66.56,59.52,DEBIT_CARD,PENDING,59a03d86-5076-4720-b19f-a051a4833277,2020-09-09 20:19:55
232527743,1385241087,941835970,2022-11-04 06:31:43,2022-11-12 06:31:43,,19394.690000000002,17736.33,1560.8,97.56,DEBIT_CARD,PENDING,bfac6dd4-f0b6-49cf-b92c-0f8ab8fc6e13,2026-02-19 22:05:33
5714806078,7981028545,8913633310,2021-10-17 13:47:09,2021-11-09 13:47:09,,5980.27,5479.52,416.44,84.31,DEBIT_CARD,LATE,a37e5a8d-a3e5-4b99-abef-c4fd2dda169d,2023-01-14 05:58:14
8306401049,1845189470,6895615268,2025-10-03 12:16:18,2025-10-15 12:16:18,,668.67,626.88,40.75,1.04,BANK_TRANSFER,LATE,9222a0c0-2267-43aa-b54f-5d87569985ad,2022-11-09 08:39:57
5026319890,6372589494,2660400025,2022-01-09 02:13:26,2022-01-28 02:13:26,,1754.7,1580.14,104.29,70.27,DEBIT_CARD,LATE,18663576-27aa-4a64-a96e-cdb8805a79f5,2025-08-28 13:51:11
9064308616,5182089375,2947961505,2024-12-06 21:30:53,2025-01-02 21:30:53,,10541.79,10184.91,285.18,71.7,BANK_TRANSFER,LATE,f14f1191-40e2-4e6b-932d-0de524a9b070,2020-10-23 23:38:27
3402635374,719556490,5079995493,2020-05-30 05:27:07,2020-06-24 05:27:07,,14438.029999999999,12576.63,1836.19,25.21,BANK_TRANSFER,LATE,eaad458e-3240-444b-acc6-7affee7655c1,2020-07-11 04:32:31
7984582069,4738373508,1729432237,2022-01-10 07:43:26,2022-01-11 07:43:26,,5462.55,4822.01,622.04,18.5,CREDIT_CARD,PENDING,bd2121c9-ba6a-4413-a3aa-8a1f32f33c3d,2026-01-03 14:25:53
4973507684,1092868300,2503543079,2023-10-05 10:48:30,2023-11-04 10:48:30,2023-10-05 10:48:30,3720.31,3343.45,364.44,12.42,DEBIT_CARD,PAID,af65d8ae-0182-4153-a432-e1a8d7f43e90,2024-10-18 10:50:46
5770803468,2818226937,6733891081,2024-06-22 20:49:10,2024-06-29 20:49:10,,50.16,31.9,0.57,17.69,DEBIT_CARD,LATE,450cb553-3489-46d1-9ca3-15b1ea63bdc2,2026-02-11 15:02:36
9617659818,4610946873,4480754557,2026-02-26 16:08:47,2026-03-05 16:08:47,,416.96999999999997,333.5,21.34,62.13,BANK_TRANSFER,FAILED,d85f1228-cdb6-426a-b60b-2c296ae8fb00,2020-10-24 17:34:21
9778901153,7671302909,8031262470,2020-08-18 04:52:57,2020-09-11 04:52:57,,2965.23,2883.19,37.48,44.56,DEBIT_CARD,PENDING,59035834-220d-446c-b0c6-4f09c06d5690,2023-05-12 08:19:34
8148858988,6379206662,3205960783,2022-11-17 20:12:58,2022-12-06 20:12:58,,2802.89,2408.43,301.05,93.41,CREDIT_CARD,PENDING,d32e27ad-9f98-40e9-9e69-3017b91ba372,2025-06-19 21:42:36
1823402331,4175496495,4225824955,2022-04-11 08:37:16,2022-04-12 08:37:16,,1777.02,1673.26,45.18,58.58,CREDIT_CARD,PENDING,06e1c523-3e6a-4ac7-813e-c338d2eb97ee,2022-09-12 09:18:09
1905003150,5831276491,6896257570,2023-06-16 07:49:43,2023-06-22 07:49:43,,2718.0299999999997,2458.22,199.12,60.69,DEBIT_CARD,FAILED,692fd8b0-2151-4886-adef-b29171c13ddb,2020-01-20 01:02:17
5237590095,4413006944,1063703660,2022-03-10 03:21:21,2022-04-03 03:21:21,,4953.2699999999995,4452.24,489.75,11.28,DEBIT_CARD,FAILED,56d5cf91-baba-4d9c-94f8-83a43ac1580d,2023-07-12 19:43:41
7651727502,4988043385,3259727423,2023-03-22 06:10:14,2023-04-17 06:10:14,,11041.57,9730.54,1216.32,94.71,DEBIT_CARD,FAILED,2dc868a3-68a8-4f58-862b-c0730f57fd09,2024-02-26 22:22:44
1114792132,4623448453,7738256204,2024-08-20 03:12:12,2024-09-18 03:12:12,,8963.35,8323.68,566.01,73.66,CREDIT_CARD,PENDING,e102c879-e91a-43d1-9da9-3350477b8882,2021-03-18 15:32:30
1175707640,6401010218,3478396716,2025-11-13 10:46:04,2025-12-08 10:46:04,,455.02,351.13,41.08,62.81,CREDIT_CARD,LATE,4f44e29e-6422-4f11-bff7-f6c85c1692d1,2021-11-06 17:21:48
8073321146,4432547151,5630868766,2024-08-02 15:26:12,2024-08-26 15:26:12,,1544.26,1355.59,117.94,70.73,BANK_TRANSFER,PENDING,2639a1ed-58f7-46a5-8b85-a16c825f58ae,2023-04-27 14:55:26
6472453872,8523954236,848320259,2023-08-20 13:02:02,2023-08-24 13:02:02,,5921.13,5465.45,377.12,78.56,DEBIT_CARD,PENDING,988e1c10-bb5b-4244-9852-8c4ce0838aae,2021-10-23 04:49:58
5355853244,7181442523,8284117106,2020-06-27 13:50:09,2020-07-04 13:50:09,,210.90000000000003,133.27,2.27,75.36,BANK_TRANSFER,PENDING,5496b29a-d7d7-4d77-b501-7866b5889636,2021-09-26 08:29:08
3677614322,3277169511,8800354283,2022-05-10 05:39:22,2022-05-28 05:39:22,,5166.25,4603.37,520.18,42.7,CREDIT_CARD,PENDING,43990746-2816-46d8-ba59-ac444768657a,2026-03-04 09:02:17
1782487544,3542580846,6819205449,2020-10-17 00:17:06,2020-10-31 00:17:06,,701.0300000000001,608.23,20.07,72.73,BANK_TRANSFER,LATE,13858f48-9adb-4320-ab22-9bd6cd7dce90,2024-12-12 18:50:17
6043411851,2194037721,7763454594,2023-09-16 23:33:11,2023-10-03 23:33:11,,31094.5,27373.29,3695.39,25.82,BANK_TRANSFER,PENDING,6a282da7-8e7e-47c0-ad15-7dec69a41214,2024-12-15 06:01:11
2831913404,4966347563,3640359838,2023-04-20 12:22:10,2023-05-17 12:22:10,,6256.679999999999,5720.49,503.4,32.79,BANK_TRANSFER,LATE,f52eddc7-dde5-4519-bcb9-f107a6ef14bc,2025-10-31 14:11:42
6168935937,6738418911,9028859075,2020-04-12 23:46:47,2020-05-07 23:46:47,2020-04-12 23:46:47,3316.05,2896.28,338.86,80.91,CREDIT_CARD,PAID,4215b25f-6812-44dc-ac28-fa6c45f05b56,2022-02-18 06:02:56
1249892887,525445067,4078000546,2021-07-26 11:59:23,2021-08-19 11:59:23,,24877.749999999996,22634.51,2195.55,47.69,CREDIT_CARD,LATE,2680fa8c-88cd-415f-94b5-0379cb6a6421,2022-02-09 00:58:46
893258232,4623856982,3425489608,2022-03-17 23:40:23,2022-03-30 23:40:23,,4981.15,4378.49,564.83,37.83,DEBIT_CARD,LATE,a3d936ec-13b8-400c-983f-3edec18d6f77,2021-09-01 20:07:13
1482273876,4093157643,1063703660,2024-01-05 09:48:59,2024-01-27 09:48:59,,1443.5900000000001,1370.89,67.17,5.53,DEBIT_CARD,PENDING,4716912b-c334-483e-8dd1-4786264deb00,2023-12-06 03:11:53
4659805455,7594760144,9414375614,2025-12-26 19:13:51,2026-01-12 19:13:51,,145.82999999999998,88.88,8.35,48.6,CREDIT_CARD,PENDING,85303e45-d853-4b85-a977-ff0d2fd97b5d,2021-01-03 02:59:15
7835040192,2702813840,1591448022,2021-11-23 12:35:18,2021-12-14 12:35:18,,2278.1499999999996,1998.82,195.88,83.45,BANK_TRANSFER,FAILED,9b7b999d-9595-4bb7-a66e-815b8a77a0da,2025-07-20 10:17:32
7974227498,4778411938,8981753523,2020-01-16 09:30:16,2020-01-25 09:30:16,2020-01-16 09:30:16,2143.86,1940.03,112.52,91.31,BANK_TRANSFER,PAID,4819f3a2-952d-437d-90a6-24f1bbc2972b,2021-09-11 11:56:21
5077559104,470031272,2685675067,2023-10-11 00:56:24,2023-10-21 00:56:24,2023-10-11 00:56:24,7242.68,6502.81,734.82,5.05,DEBIT_CARD,PAID,5f6c113d-022a-4988-9158-17139a67f1b0,2025-02-06 04:19:20
8243548778,4119291692,5454390370,2022-07-03 02:39:12,2022-07-22 02:39:12,,2531.64,2150.59,313.99,67.06,CREDIT_CARD,FAILED,22ab7035-8de1-4028-888c-d5126eb102bb,2020-05-25 16:32:09
6399555469,5391909762,8004188406,2022-10-10 01:01:38,2022-11-04 01:01:38,,3663.9300000000003,3279.05,380.37,4.51,CREDIT_CARD,FAILED,45a12c6d-679d-44fa-9300-7d76ea02bd52,2020-10-24 13:01:53
6139469016,1112356049,6003621122,2023-07-03 09:41:54,2023-07-27 09:41:54,,7100.3099999999995,6384.55,715.07,0.69,CREDIT_CARD,FAILED,ca56c362-01e5-4768-a3f0-39193b54b965,2024-01-03 09:27:46
5841519299,7027283236,8457124858,2024-01-21 01:38:00,2024-02-07 01:38:00,,4092.3700000000003,3810.26,278.15,3.96,DEBIT_CARD,PENDING,3749ebb6-6d9a-4f92-ad46-4659d042e3ea,2020-09-03 10:33:16
828627863,7495228288,2675074415,2023-02-06 21:39:53,2023-02-23 21:39:53,,6767.13,5903.12,832.34,31.67,BANK_TRANSFER,LATE,16024b0f-0257-40ba-9abf-599b649bacac,2024-05-18 22:57:31
3541647327,1212218009,8568632586,2025-03-22 07:48:22,2025-03-25 07:48:22,,10029.91,8686.17,1302.93,40.81,DEBIT_CARD,LATE,7f8db4c9-630e-463b-ba26-882f40616ef7,2024-09-10 06:32:25
1334156999,4578101465,9194238440,2024-09-26 05:38:34,2024-10-05 05:38:34,,19043.81,18513.47,462.84,67.5,DEBIT_CARD,PENDING,dd5709ff-6a91-4b3e-ac0d-0ac50cf0f3ca,2021-02-03 03:13:02
8490087443,825186837,1465743935,2020-02-24 23:39:31,2020-03-21 23:39:31,,2658.07,2335.28,310.59,12.2,CREDIT_CARD,LATE,473f83f0-5c54-4276-9cf3-b310c640141c,2020-11-09 16:13:37
3488743796,828723734,8185189985,2025-07-02 20:58:56,2025-07-08 20:58:56,,615.5200000000001,459.13,58.31,98.08,CREDIT_CARD,PENDING,d68b741f-2905-43d0-a80d-a4beea1c9448,2024-01-21 02:47:23
4150664841,9225800699,4629872416,2025-10-07 14:19:04,2025-10-24 14:19:04,,37.69,5.3,0.58,31.81,DEBIT_CARD,LATE,49295731-85f6-481c-a540-906cc8ef7fa3,2021-04-22 01:45:31
2144505791,6522253958,8495193150,2023-09-21 11:48:55,2023-10-11 11:48:55,,13409.13,12601.46,806.49,1.18,CREDIT_CARD,FAILED,43c426f1-c438-47e9-89c3-ef1bffd61120,2023-08-02 08:14:47
5347587187,1824359109,6576347269,2020-12-26 10:46:36,2021-01-21 10:46:36,,3019.1600000000003,2827.57,147.03,44.56,DEBIT_CARD,FAILED,ab8c7ed7-e0d4-4a26-bac4-70cbf88cee73,2022-03-03 20:41:48
5506073945,9744399634,2229242122,2020-01-15 05:48:40,2020-01-29 05:48:40,,808.8100000000001,746.07,52.22,10.52,CREDIT_CARD,PENDING,5e72ba41-d34b-4270-8efe-5906104530c5,2023-02-28 03:01:59
9021862284,8102352865,1156699490,2022-09-04 11:12:30,2022-09-18 11:12:30,,6810.2300000000005,6287.45,471.56,51.22,DEBIT_CARD,FAILED,2ed23a31-9e9e-4936-b7f3-75a90f78fa93,2024-09-29 04:47:59
7133747912,5906676475,5034547903,2024-01-03 06:09:46,2024-01-13 06:09:46,,18080.960000000003,16001.94,2064.25,14.77,BANK_TRANSFER,FAILED,adfd997e-df48-4cd7-8e68-ca03a733cd23,2020-04-10 07:35:56
9534719197,3386258908,5178982863,2022-06-30 17:46:39,2022-07-10 17:46:39,,3606.06,3362.86,198.41,44.79,CREDIT_CARD,LATE,1faf14fa-49c8-403a-97a5-0c7b5dbce53e,2024-04-23 00:39:45
254893866,4036351800,5420241273,2026-03-13 02:17:12,2026-03-30 02:17:12,,1725.23,1657.2,24.86,43.17,BANK_TRANSFER,FAILED,8314807d-f0c0-45b0-8057-f86fae12a62c,2025-07-10 23:08:06
3779307328,829534389,9526876537,2023-09-24 06:12:25,2023-09-29 06:12:25,,11463.460000000001,10361.86,1005.1,96.5,BANK_TRANSFER,FAILED,da3f3cd0-7f11-4e9c-a724-8f87d681929e,2022-08-13 00:44:52
3450373626,8681466052,5047414982,2024-12-28 06:58:51,2025-01-18 06:58:51,,10864.199999999999,9477.92,1364.82,21.46,BANK_TRANSFER,PENDING,732a04ac-606b-4668-beb2-414d2af2a3f3,2022-01-22 21:24:02
1353944627,3260838255,1430618669,2020-01-11 16:30:13,2020-01-12 16:30:13,2020-01-11 16:30:13,4029.12,3613.91,372.23,42.98,DEBIT_CARD,PAID,0ba41555-44ed-4817-b1af-03a41de46da5,2020-08-25 13:09:21
1559830591,4009150727,8129972875,2021-06-14 09:51:10,2021-06-19 09:51:10,2021-06-14 09:51:10,1188.36,1105.62,38.7,44.04,CREDIT_CARD,PAID,77e06159-2aae-4728-b68d-329f0813a6a6,2020-03-24 03:02:34
9728790295,5470188142,7199472576,2023-02-24 08:49:15,2023-03-05 08:49:15,,4713.61,4343.33,364.84,5.44,CREDIT_CARD,PENDING,b858204b-8d98-4522-b222-ce07ff280e2c,2022-07-13 06:51:49
3275839307,9622932836,6112778344,2022-12-06 11:17:54,2022-12-24 11:17:54,2022-12-06 11:17:54,19209.41,17260.56,1864.14,84.71,BANK_TRANSFER,PAID,8687c199-1ab8-46e8-b884-ca55fa2b5fcc,2020-10-30 16:46:35
7964798294,907525059,9516461659,2025-10-02 10:28:16,2025-10-08 10:28:16,,10402.52,9560.41,764.83,77.28,CREDIT_CARD,PENDING,8a42a791-7741-406c-aa40-98e51f8e2387,2025-09-14 23:57:33
6565015933,1323300207,5283285900,2020-07-01 11:52:24,2020-07-21 11:52:24,,20137.07,19269.59,790.05,77.43,CREDIT_CARD,FAILED,4b5f96f6-f264-4630-818b-c12867aa2d2c,2025-11-10 12:24:54
2154894255,3909580935,2295030540,2023-12-25 16:15:32,2024-01-09 16:15:32,,11830.65,11135.71,601.33,93.61,CREDIT_CARD,FAILED,d0a90107-9962-46b0-a050-3854e386dfc7,2024-07-04 05:30:25
4254573203,1095663160,7024802114,2020-10-03 23:32:52,2020-10-10 23:32:52,,17043.11,16535.94,479.54,27.63,BANK_TRANSFER,PENDING,69e8eb22-0ac8-4458-8d73-98582be2871b,2022-04-11 16:42:05
8605909134,9184913619,4271264523,2026-01-16 09:02:27,2026-02-07 09:02:27,,4506.0,3919.81,509.58,76.61,DEBIT_CARD,LATE,dd9a03af-d17f-4b93-adc4-eef74d226c78,2026-02-20 19:09:05
1254287847,5186722527,5498114625,2021-02-15 14:45:45,2021-02-27 14:45:45,,9385.119999999999,8428.92,893.47,62.73,CREDIT_CARD,LATE,95b6b9d3-0822-4868-a1d0-4bb290bf8481,2025-10-14 17:17:10
9949506486,780665119,7136112157,2020-01-03 03:51:33,2020-01-18 03:51:33,2020-01-03 03:51:33,11541.85,10156.92,1310.24,74.69,CREDIT_CARD,PAID,84925646-639f-4702-8b75-913e01aae856,2021-11-28 14:48:55
8083612773,8645525001,5048163463,2023-03-11 06:28:44,2023-03-20 06:28:44,2023-03-11 06:28:44,1839.08,1735.32,67.68,36.08,CREDIT_CARD,PAID,9fdf021b-f943-4837-bd60-7d366ed80a56,2024-07-06 06:54:12
2306463200,2003732127,8672241686,2021-11-14 21:02:31,2021-11-26 21:02:31,2021-11-14 21:02:31,9387.019999999999,8890.0,426.72,70.3,CREDIT_CARD,PAID,fd38acf4-34ce-4610-9571-89848118b8f4,2025-02-16 05:47:30
4556570408,9066176333,304466743,2024-08-30 23:02:34,2024-09-05 23:02:34,,3121.74,2792.2,312.73,16.81,BANK_TRANSFER,FAILED,b4eb4872-bf33-4996-a1d1-243807b13bc0,2020-10-07 18:44:30
1266065594,7404930658,7957166878,2020-08-07 17:34:38,2020-08-19 17:34:38,,25357.72,24654.32,690.32,13.08,CREDIT_CARD,FAILED,ca1dfa85-0e1a-46e5-829e-0b1e66983fde,2021-09-22 23:39:41
9299557634,5470057456,4926025603,2020-09-14 19:26:52,2020-09-26 19:26:52,,1398.03,1193.02,162.25,42.76,DEBIT_CARD,LATE,b5630626-7bdc-429d-a0f0-dcff29e2cd0d,2024-12-25 03:13:22
4325865972,6883720821,5279329664,2021-11-18 13:31:24,2021-11-27 13:31:24,,8080.14,7527.76,496.83,55.55,BANK_TRANSFER,PENDING,162a909a-4cee-4463-a8b1-b841a79cab3e,2020-06-06 04:14:06
8057457401,7214086070,9665840809,2021-03-22 00:25:13,2021-03-29 00:25:13,,13931.43,12636.36,1251.0,44.07,BANK_TRANSFER,LATE,80cf9388-abaf-4663-84aa-7295a0da8773,2021-01-23 04:25:33
2186937866,2293818775,6789068301,2020-07-02 15:52:14,2020-07-09 15:52:14,,1267.56,1070.78,114.57,82.21,BANK_TRANSFER,LATE,752b0142-9804-4e84-894b-626e04e1d05c,2024-03-07 14:13:49
6847624417,4504014112,9980003217,2020-05-09 23:31:40,2020-05-12 23:31:40,,3976.97,3833.04,72.83,71.1,DEBIT_CARD,FAILED,f7fbd3e4-d4c1-4146-aaa2-f1cfad5b676c,2022-11-09 17:05:12
6989153892,8350715801,5362445260,2021-08-19 11:31:29,2021-09-18 11:31:29,,1886.18,1593.18,200.74,92.26,CREDIT_CARD,FAILED,ffc46532-085f-4e5e-9209-90f8f76caaf2,2024-01-17 08:56:52
228824748,2251327528,7816786440,2022-10-06 05:09:29,2022-10-14 05:09:29,,2554.14,2175.33,313.25,65.56,CREDIT_CARD,LATE,c83db9b2-68ba-44b1-ae68-18c74bf8be55,2025-10-08 20:55:24
2059549357,5135887205,1467939275,2020-08-10 04:11:45,2020-08-12 04:11:45,,648.6200000000001,576.95,57.7,13.97,BANK_TRANSFER,LATE,7793b21b-a124-4f8b-b3ce-6ff0517ec2fd,2021-08-28 02:00:44
3922273504,2377603443,3962924464,2025-06-04 12:47:13,2025-07-01 12:47:13,2025-06-04 12:47:13,14223.18,12630.31,1553.53,39.34,DEBIT_CARD,PAID,46155648-e8e9-4e90-9cac-aa131538cae2,2020-07-11 14:23:30
8902658447,6032246876,2577233303,2023-07-18 13:10:09,2023-07-25 13:10:09,2023-07-18 13:10:09,3464.2299999999996,3029.64,348.41,86.18,BANK_TRANSFER,PAID,40ddb593-7ab6-4576-9ef3-31fc9ef101e2,2025-07-26 14:31:03
2210242959,3442877447,9638294452,2025-12-22 07:14:52,2026-01-17 07:14:52,2025-12-22 07:14:52,2559.38,2457.57,58.98,42.83,BANK_TRANSFER,PAID,d7852336-04d7-45c1-a48a-16c8b2dabcf9,2020-09-17 17:04:24
9743256697,1551096166,8331714825,2022-03-31 13:54:53,2022-04-05 13:54:53,,26848.37,24195.32,2613.09,39.96,BANK_TRANSFER,FAILED,dd67a7ef-1948-4e22-bf81-2a67c17f58f6,2021-09-21 14:50:20
882951273,7247834746,1418777182,2022-11-10 13:33:31,2022-11-13 13:33:31,2022-11-10 13:33:31,133.03,45.04,0.81,87.18,BANK_TRANSFER,PAID,a95becc2-2158-40a0-838b-9da317ac73c4,2024-12-27 14:43:36
1149015840,1313775247,4588816488,2023-12-31 17:44:56,2024-01-23 17:44:56,2023-12-31 17:44:56,7750.3099999999995,7610.38,91.32,48.61,CREDIT_CARD,PAID,ac842cdd-15a6-4f7a-b486-1c2b169be0f1,2022-01-20 19:38:37
6707786728,6100802335,314672123,2023-09-10 08:12:50,2023-09-24 08:12:50,2023-09-10 08:12:50,224.18,124.26,3.36,96.56,BANK_TRANSFER,PAID,ad90dd4c-c4da-4016-9dff-5667507cf717,2020-03-09 05:21:52
3463948404,1425736793,3010803865,2022-07-28 21:58:00,2022-08-05 21:58:00,2022-07-28 21:58:00,9427.300000000001,8962.16,385.37,79.77,CREDIT_CARD,PAID,d8fe5183-bdd4-497b-aa63-b6c0465a2737,2025-11-28 05:13:23
9781915242,1209012551,6836251358,2025-05-06 01:43:25,2025-05-17 01:43:25,,1343.4499999999998,1132.99,139.36,71.1,CREDIT_CARD,FAILED,5a0ba853-38fc-4c26-907d-acba20bf3be2,2021-09-06 09:17:03
8671312256,8214910644,7694576522,2025-04-18 23:33:47,2025-05-15 23:33:47,,11858.019999999999,11349.4,453.98,54.64,CREDIT_CARD,PENDING,10680db2-4709-417f-8808-e53187a39c7b,2022-08-19 07:21:58
9009722653,1853110503,8672055582,2020-06-24 16:53:18,2020-07-15 16:53:18,,4385.96,4129.8,185.84,70.32,BANK_TRANSFER,LATE,ffd42c70-5604-4559-9689-605d921e31cf,2020-05-02 17:47:25
1042685308,8646074838,4624576340,2024-05-18 06:11:55,2024-05-23 06:11:55,,2972.78,2879.3,69.1,24.38,BANK_TRANSFER,FAILED,cf6c325b-0153-42ed-a45d-7c7ad34197fc,2021-10-22 20:29:07
6802435121,8017461262,5474617356,2025-07-31 20:50:21,2025-08-29 20:50:21,2025-07-31 20:50:21,1101.76,922.76,89.51,89.49,CREDIT_CARD,PAID,209dd318-4caf-4fe5-9782-3c23f5026050,2023-12-13 19:16:21
5569891511,4561404861,3072167695,2025-04-02 12:15:44,2025-05-01 12:15:44,2025-04-02 12:15:44,1176.48,1021.77,65.39,89.32,BANK_TRANSFER,PAID,f2368f6e-6fae-419e-8b7d-a9f9312fe14d,2023-01-20 11:34:29
5273503863,3794299144,7553106290,2020-01-18 02:16:23,2020-02-11 02:16:23,2020-01-18 02:16:23,12789.43,11065.01,1626.56,97.86,BANK_TRANSFER,PAID,c41f4ea9-daaf-44bd-8798-c8e52bfec524,2021-10-04 12:15:39
824718715,4417697756,8062894508,2025-01-16 11:52:45,2025-01-30 11:52:45,,303.41999999999996,242.83,21.37,39.22,CREDIT_CARD,PENDING,cc285a41-6667-4b90-b742-292213bbde77,2023-07-04 17:13:56
2043724016,9657819091,139168376,2022-06-29 17:44:52,2022-07-03 17:44:52,2022-06-29 17:44:52,3852.87,3551.74,298.35,2.78,DEBIT_CARD,PAID,c9819264-f870-4cb4-b44e-ded66d451b20,2023-05-05 07:41:30
2343799137,9636632597,9251547593,2022-07-22 20:06:09,2022-08-10 20:06:09,,490.31,394.24,19.32,76.75,BANK_TRANSFER,LATE,35bddc52-9f01-4cd2-a0e3-0d5822aa2bc9,2023-08-17 22:17:07
3514544538,6564163841,8096024543,2020-04-11 22:10:00,2020-04-20 22:10:00,2020-04-11 22:10:00,3606.81,3479.31,48.71,78.79,BANK_TRANSFER,PAID,edc0402a-6729-4ddc-b5cc-24fe50617741,2023-10-01 14:07:47
3346113932,3002825028,7386439397,2026-02-18 02:26:43,2026-02-24 02:26:43,,3915.76,3515.98,379.73,20.05,CREDIT_CARD,FAILED,bf5ae732-bf23-4c50-bd15-a12c4a24cf03,2023-01-08 01:39:30
3881297326,9083685017,5803215981,2020-06-25 06:24:54,2020-07-25 06:24:54,,3907.3500000000004,3418.82,451.28,37.25,BANK_TRANSFER,FAILED,f84d4418-4aee-4cbb-948d-6e771a10aa36,2021-10-29 10:21:31
6008792726,7547741628,3899361986,2020-05-12 03:57:53,2020-05-31 03:57:53,,4337.61,3955.19,355.97,26.45,BANK_TRANSFER,LATE,45ab8295-5021-420d-bb39-e4cbf7e9f93d,2022-04-01 19:01:53
7208667878,853408451,9674113648,2026-02-03 22:47:49,2026-02-08 22:47:49,,1618.9999999999998,1343.87,182.77,92.36,DEBIT_CARD,FAILED,8f893da8-afae-48f7-b754-4175d4d013ec,2022-07-22 19:12:40
6076753704,4722472619,1215853860,2024-11-15 01:03:35,2024-11-28 01:03:35,,4323.65,4249.75,51.0,22.9,CREDIT_CARD,PENDING,da5bc85d-a9c9-4484-86ea-17c1847dd1cb,2022-11-11 23:34:21
2149403954,4857358155,34245716,2020-07-15 04:54:45,2020-07-16 04:54:45,,7680.5,7145.53,478.75,56.22,CREDIT_CARD,FAILED,d8c658ad-6073-4588-a349-285443871ba1,2022-08-30 02:36:55
6944957118,4362700232,1579309048,2025-12-08 17:21:51,2025-12-31 17:21:51,,424.34,366.64,44.36,13.34,CREDIT_CARD,PENDING,0275c79a-eba9-41c5-b2b5-a1a198994248,2020-05-21 12:49:57
3257191782,9447791981,7717320644,2022-04-29 17:48:43,2022-05-20 17:48:43,,11583.320000000002,10655.41,831.12,96.79,BANK_TRANSFER,PENDING,a4b6a014-0a43-46db-a26c-356bd1622798,2022-10-30 22:45:15
