LOAN_ID,CUSTOMER_ID,ACCOUNT_ID,LOAN_TYPE,PRINCIPAL_AMOUNT,OUTSTANDING_AMOUNT,INTEREST_RATE,TERM_MONTHS,START_DATE,MATURITY_DATE,STATUS,COLLATERAL_TYPE,CREDIT_SCORE,CREATED_AT,UPDATED_AT
478449263,1941319738,,PERSONAL,5357.75,2403.64,0.145,28,2022-07-01,2024-10-18,DEFAULT,high,692,2025-03-26 20:25:36,
1825135400,1293772619,3761701200,AUTO,8053.15,5237.45,0.038,10,2020-03-07,2021-01-01,ACTIVE,popular,397,2022-05-10 13:50:17,2021-12-20 10:14:17
5441601825,873507481,8173130778,AUTO,46668.11,1369.78,0.099,11,2024-01-11,2024-12-06,PAID,effort,312,2021-02-20 06:28:42,
5237884000,3187612075,,HOME,17662.59,8203.2,0.077,41,2026-02-11,2029-06-25,DEFAULT,community,583,2024-09-08 10:48:11,2021-07-09 13:16:23
511421774,3266534761,1084344214,SME,17943.21,11128.3,0.088,59,2023-04-08,2028-02-11,PAID,as,794,2020-06-22 14:21:50,
2873591921,7016472186,,SME,33618.58,6885.34,0.133,52,2023-12-09,2028-03-17,DEFAULT,picture,451,2021-11-13 08:45:48,
5583896191,6184378058,8448652935,HOME,31292.43,30376.41,0.137,39,2023-02-08,2026-04-23,PAID,than,318,2020-02-10 08:20:31,2023-12-18 21:56:28
6510726256,9115594493,8662326875,AUTO,3189.29,607.18,0.026,13,2022-11-09,2023-12-04,DEFAULT,hear,652,2022-12-24 20:48:25,2025-10-08 01:59:05
2120834420,3772774785,9358418060,AUTO,49500.1,21166.52,0.123,31,2025-07-30,2028-02-15,PAID,throw,338,2020-12-09 14:43:39,
1841172309,1661340051,8608200057,SME,17583.24,735.05,0.082,11,2023-10-01,2024-08-26,ACTIVE,tonight,772,2020-11-29 01:01:37,2020-02-15 15:32:45
3881142776,523786761,6447380754,SME,1983.56,859.66,0.124,27,2025-03-10,2027-05-29,PAID,that,633,2026-03-13 21:22:27,2025-04-20 04:50:14
2918183441,7008011984,,SME,23662.98,8004.99,0.133,36,2025-09-18,2028-09-02,DEFAULT,poor,413,2020-12-19 13:01:45,
9773995494,4949529352,9360741784,HOME,9344.93,3820.79,0.044,26,2022-09-30,2024-11-18,DEFAULT,claim,655,2025-06-12 00:39:24,2025-05-16 12:48:02
8325929113,5947844560,9159137753,SME,19897.01,8269.19,0.145,39,2022-03-25,2025-06-07,DEFAULT,forget,475,2022-03-13 11:39:40,2020-02-08 20:23:05
6881145004,5098616522,,SME,22286.83,10699.37,0.036,56,2022-04-21,2026-11-26,ACTIVE,yet,408,2021-09-10 01:39:26,
3099391790,8243465193,,SME,35758.01,7676.28,0.091,46,2021-01-07,2024-10-18,DEFAULT,position,636,2020-11-09 12:36:46,2022-03-30 06:51:30
1287562744,4718209330,6407673140,HOME,25327.73,16002.5,0.036,22,2024-05-16,2026-03-07,ACTIVE,success,477,2021-03-21 12:27:12,2022-05-28 22:44:19
9527255955,2047828788,,SME,26455.11,11395.29,0.078,49,2020-04-02,2024-04-11,PAID,race,514,2024-01-15 10:06:23,2020-12-25 22:02:47
1665879290,1855175351,,PERSONAL,30948.45,21579.94,0.029,38,2025-03-28,2028-05-11,ACTIVE,fast,571,2022-06-11 12:29:09,
4402055329,5875361059,,SME,26478.0,10165.82,0.1,43,2020-04-21,2023-11-02,ACTIVE,prevent,531,2023-06-12 03:42:32,2024-08-23 00:22:15
7058046489,3175649472,4673973161,HOME,45171.64,3820.44,0.015,35,2020-07-12,2023-05-28,ACTIVE,me,837,2021-08-06 06:32:18,
7385702569,8579528604,,SME,42428.83,22655.17,0.105,33,2024-09-17,2027-06-04,PAID,notice,636,2022-04-13 03:57:43,
8726523521,1894129993,,PERSONAL,38748.06,36149.11,0.066,15,2025-07-12,2026-10-05,DEFAULT,brother,498,2021-06-29 15:19:12,2025-11-02 14:52:22
7192734303,276014808,5971062328,HOME,49480.32,7667.69,0.128,57,2026-03-21,2030-11-25,ACTIVE,stay,321,2026-01-14 05:08:34,
2162314228,5836650084,,SME,1028.01,436.94,0.042,17,2021-08-11,2023-01-03,ACTIVE,billion,586,2021-02-16 22:43:03,2020-06-13 19:58:18
6226246954,7679948293,,PERSONAL,32376.33,29808.86,0.111,37,2023-12-07,2026-12-21,PAID,language,848,2023-08-30 21:59:42,
9708176419,715520813,9034346500,AUTO,10235.96,470.69,0.037,48,2020-08-10,2024-07-20,DEFAULT,stock,375,2020-04-25 22:54:24,
910487874,7936057954,5723815953,HOME,23527.02,22005.43,0.037,31,2020-10-01,2023-04-19,DEFAULT,season,805,2021-05-07 03:06:34,2024-07-01 09:55:10
7444793379,3261136253,14597017,AUTO,45600.0,40655.49,0.077,30,2023-05-22,2025-11-07,DEFAULT,computer,363,2022-06-26 04:19:51,2022-01-05 14:05:51
6733975711,820018065,902672776,PERSONAL,38521.29,16258.96,0.05,16,2021-04-25,2022-08-18,ACTIVE,yeah,809,2022-11-19 03:02:41,
7909098421,3354247328,4930171727,PERSONAL,14480.95,11645.7,0.098,10,2020-10-21,2021-08-17,ACTIVE,finally,787,2024-09-18 04:23:30,2021-10-18 06:22:55
8248168913,7568101470,5627148913,SME,16520.78,4826.09,0.065,51,2023-09-30,2027-12-08,DEFAULT,difficult,470,2021-08-11 15:02:36,2024-04-18 23:07:40
1371025948,2753379749,5412751145,PERSONAL,18776.55,9878.89,0.035,47,2020-04-29,2024-03-09,PAID,capital,550,2021-11-25 15:56:48,
1179119038,806827922,714347158,AUTO,45873.99,44917.42,0.143,52,2022-05-13,2026-08-20,ACTIVE,where,678,2022-10-21 06:57:38,
5272657540,6294895131,,AUTO,31876.95,9285.09,0.035,17,2021-06-17,2022-11-09,DEFAULT,test,714,2020-05-02 10:33:40,
7113852797,8051773641,,HOME,33472.75,16384.11,0.074,10,2022-09-06,2023-07-03,PAID,eat,660,2025-12-03 03:07:24,
8446636631,9253172046,9216596441,PERSONAL,23927.4,22065.21,0.084,58,2023-10-11,2028-07-16,DEFAULT,long,320,2024-04-21 15:07:11,2022-12-25 22:15:41
211995221,5768965429,,HOME,16995.65,3641.71,0.054,22,2023-04-17,2025-02-05,ACTIVE,writer,689,2023-06-04 22:29:05,
9176391306,8004156590,3428489709,AUTO,17120.9,15952.59,0.131,32,2022-09-24,2025-05-11,DEFAULT,operation,830,2025-05-14 15:27:33,2021-08-28 12:12:49
2322407001,1213945759,9390295149,SME,26217.15,9829.56,0.034,27,2022-07-17,2024-10-04,PAID,third,683,2023-02-09 19:12:45,2024-03-05 03:33:19
5859070617,4343709951,,SME,31273.68,30714.32,0.123,36,2026-02-13,2029-01-28,PAID,none,357,2021-05-08 21:53:11,2022-03-14 06:20:16
8092329056,6867489417,,PERSONAL,9619.03,1926.51,0.032,34,2022-08-30,2025-06-15,PAID,again,629,2025-09-14 07:11:23,
5062341749,4243752613,1868052748,HOME,6171.26,1454.8,0.144,13,2023-11-19,2024-12-13,PAID,collection,475,2022-01-19 23:17:18,
5494138956,3088370823,,AUTO,40053.53,20123.47,0.033,18,2021-09-14,2023-03-08,PAID,yeah,787,2026-02-17 06:45:04,
4388963763,6109765678,6365082733,AUTO,43024.24,40308.5,0.095,59,2021-12-11,2026-10-16,DEFAULT,top,850,2023-02-24 14:55:43,
9923180262,1878968784,1818007844,AUTO,49463.37,17909.8,0.095,26,2021-09-19,2023-11-08,PAID,those,504,2024-11-07 00:02:05,
9890794119,2411712134,1012215103,AUTO,15293.42,10243.89,0.044,46,2024-03-17,2027-12-27,DEFAULT,production,520,2020-01-16 15:47:15,2024-05-23 04:57:57
3671265768,7966487142,1343661672,HOME,41869.28,29662.28,0.062,12,2022-09-27,2023-09-22,PAID,network,508,2023-05-04 02:24:36,
4092160026,284453995,,PERSONAL,44302.58,19709.83,0.092,23,2024-07-13,2026-06-03,ACTIVE,control,642,2023-01-23 10:44:37,2025-04-14 06:37:40
537157820,4379062002,,HOME,1524.72,98.61,0.105,26,2020-01-22,2022-03-12,PAID,keep,552,2025-07-21 23:23:52,2024-09-08 12:44:16
5689719928,5476423468,,PERSONAL,10358.67,9046.32,0.117,38,2020-07-29,2023-09-12,ACTIVE,property,711,2022-11-07 23:03:49,
8012496404,4753757834,4983393310,AUTO,14750.82,13612.62,0.098,24,2023-06-04,2025-05-24,DEFAULT,happy,511,2025-03-17 23:04:20,2020-11-11 05:48:02
5725693800,9430677354,,PERSONAL,7968.97,4027.81,0.124,32,2022-10-23,2025-06-09,DEFAULT,decade,503,2023-02-12 09:29:35,2022-01-17 19:43:56
5934353437,1788615997,,HOME,11452.43,6375.2,0.131,20,2020-01-03,2021-08-25,DEFAULT,American,729,2023-01-19 04:55:54,
3136055275,7263922949,,PERSONAL,49732.95,27731.39,0.048,52,2024-01-05,2028-04-13,DEFAULT,suddenly,824,2025-04-04 15:40:11,2022-03-30 23:10:12
7737699691,5271153357,,AUTO,2394.37,1844.97,0.016,30,2021-11-06,2024-04-24,ACTIVE,easy,550,2025-11-24 17:40:48,2020-05-11 14:32:49
9212546563,515467087,9595030994,AUTO,22220.35,1591.99,0.099,52,2024-04-24,2028-08-01,PAID,miss,326,2022-12-11 04:58:59,
536409252,1469715366,5735727109,SME,35053.65,28159.69,0.097,38,2024-04-10,2027-05-25,DEFAULT,interest,371,2025-10-13 10:28:00,2022-02-21 12:08:07
3794416898,8735582291,6311850142,SME,10722.33,2608.12,0.082,47,2025-12-28,2029-11-07,ACTIVE,place,678,2021-08-21 17:06:37,2020-10-22 03:03:22
1922588161,8021066001,4496240468,AUTO,18966.28,3639.27,0.114,52,2021-11-16,2026-02-23,DEFAULT,though,728,2025-04-28 18:22:18,2024-03-09 14:36:15
798281411,4049008179,,PERSONAL,4564.05,2565.82,0.104,59,2020-04-21,2025-02-24,ACTIVE,ask,390,2024-07-25 09:02:37,2020-07-12 19:30:47
4071964812,8524384207,,PERSONAL,29320.07,30.57,0.138,47,2020-10-15,2024-08-25,PAID,foreign,741,2025-09-15 22:01:22,
4737429072,2291729685,,PERSONAL,15130.26,1042.21,0.071,33,2025-05-04,2028-01-19,PAID,science,478,2020-11-25 07:33:00,
1138677791,5507286884,,SME,34057.17,10297.98,0.112,56,2021-10-08,2026-05-15,DEFAULT,back,810,2023-08-15 11:14:04,
2475622451,8258349130,9920196426,SME,31201.16,10759.22,0.054,8,2021-10-09,2022-06-06,ACTIVE,threat,572,2021-11-12 17:04:14,
774568035,6723087154,,PERSONAL,41156.51,35663.16,0.131,51,2022-01-31,2026-04-10,ACTIVE,southern,730,2021-04-20 00:25:10,
3347309703,3694749360,,PERSONAL,17762.17,15399.32,0.051,45,2021-12-29,2025-09-09,DEFAULT,main,364,2023-09-04 08:38:45,
920220303,8009227952,5842709383,HOME,34923.05,6641.88,0.045,28,2022-06-29,2024-10-16,DEFAULT,sense,767,2021-07-02 17:08:24,2021-09-24 11:07:30
6777892241,4669289001,7522433436,PERSONAL,20896.09,16339.74,0.114,12,2024-12-11,2025-12-06,PAID,enough,529,2022-02-24 12:06:16,
7880178275,3844665435,452539870,AUTO,30168.04,26122.9,0.077,32,2023-03-15,2025-10-30,ACTIVE,throughout,440,2025-11-04 07:54:25,
9031574825,9320655471,,AUTO,21289.16,15788.75,0.024,59,2025-03-04,2030-01-07,DEFAULT,sort,363,2024-05-17 22:16:30,
6557000961,1509591061,1351172259,PERSONAL,27521.85,8031.7,0.085,58,2025-03-20,2029-12-24,PAID,cell,771,2023-01-04 04:28:20,2023-12-10 18:32:11
2922359756,6619783395,,SME,39030.06,9907.42,0.054,7,2022-01-16,2022-08-14,PAID,star,398,2023-05-13 01:18:00,2021-05-20 03:37:40
7497602886,8766996647,,HOME,22021.44,15556.69,0.054,19,2025-03-01,2026-09-22,ACTIVE,commercial,487,2025-02-21 16:27:02,2021-12-10 01:18:24
9506638010,2320910293,4984532077,PERSONAL,30306.08,21960.47,0.106,36,2022-12-08,2025-11-22,DEFAULT,particularly,551,2023-08-21 04:22:43,
9255857059,1972608679,,PERSONAL,47733.95,40544.11,0.077,18,2025-07-24,2027-01-15,ACTIVE,usually,609,2023-07-21 13:31:54,2020-12-09 13:07:31
3604180544,5421638400,1931403117,PERSONAL,14934.41,7221.82,0.106,17,2021-01-02,2022-05-27,PAID,second,703,2022-01-06 03:03:19,2023-07-27 19:25:35
7826314129,576056642,,SME,25465.4,18703.45,0.141,31,2022-02-05,2024-08-23,DEFAULT,keep,482,2024-12-07 07:06:39,
8582245667,9231963871,1946467316,PERSONAL,16346.16,12929.91,0.082,15,2020-03-19,2021-06-12,PAID,win,477,2024-11-12 20:33:07,2022-07-31 13:05:28
7523551281,9156460013,,AUTO,1832.2,67.48,0.074,7,2023-04-16,2023-11-12,PAID,thing,333,2024-07-05 14:15:13,
5647761243,2435468505,725145290,SME,40203.45,20501.25,0.134,24,2020-02-09,2022-01-29,ACTIVE,number,658,2020-06-13 18:08:54,
4470887393,5530041009,6868852761,HOME,14890.24,13098.66,0.061,22,2025-10-28,2027-08-19,ACTIVE,listen,848,2020-04-06 22:20:30,
8899151145,565717821,,HOME,49929.09,23388.07,0.021,59,2024-07-05,2029-05-10,PAID,line,764,2026-02-13 08:40:59,
2082033718,5486684660,,HOME,49856.75,26113.82,0.139,38,2025-01-07,2028-02-21,ACTIVE,garden,369,2024-02-24 19:08:23,
1235497684,915744766,,HOME,21677.44,13334.87,0.039,56,2020-08-06,2025-03-13,ACTIVE,ball,590,2025-06-22 20:24:34,2022-01-10 21:00:59
1379635254,2845971815,8866487824,AUTO,41466.17,10528.09,0.013,9,2021-06-16,2022-03-13,PAID,amount,462,2022-06-13 05:17:27,
8726486797,9682342722,2717041606,SME,2302.81,1022.64,0.072,7,2020-02-11,2020-09-08,DEFAULT,eat,768,2026-01-02 02:58:21,2024-02-24 07:09:15
5582682538,5641648406,,SME,32310.35,18329.89,0.063,46,2020-09-26,2024-07-07,DEFAULT,worry,396,2020-08-18 22:38:08,2021-10-18 12:15:10
645398651,6512408592,6878407142,HOME,42394.71,22183.22,0.06,9,2022-07-27,2023-04-23,DEFAULT,friend,505,2022-06-13 09:45:13,
5688139734,9693233433,,AUTO,22686.17,4185.37,0.013,52,2024-12-19,2029-03-28,DEFAULT,other,735,2020-11-02 05:25:40,
6354167186,2016001776,1071898489,AUTO,42009.04,75.75,0.1,8,2020-04-08,2020-12-04,ACTIVE,program,721,2024-04-14 12:38:10,2023-12-31 22:23:29
9851416682,715350686,8722796814,AUTO,5390.55,1929.65,0.1,8,2023-08-21,2024-04-17,PAID,party,608,2020-01-08 02:21:43,
8360738128,8976439209,8656091752,HOME,22708.25,13098.57,0.12,40,2022-05-04,2025-08-16,DEFAULT,task,654,2023-06-02 16:15:17,
757184686,4686789329,,HOME,41085.86,31981.8,0.034,9,2022-12-18,2023-09-14,PAID,until,391,2021-10-12 17:40:27,
4028653421,273911843,1328749947,AUTO,44676.67,31651.0,0.12,40,2022-07-20,2025-11-01,ACTIVE,forget,542,2023-08-01 05:44:51,2021-04-24 02:24:50
5478285694,9154335217,,SME,16846.62,6920.21,0.075,35,2023-11-12,2026-09-27,PAID,nearly,681,2024-01-25 12:42:39,2026-03-07 22:34:11
3007272737,4400813267,3362716300,SME,10617.98,2835.17,0.112,42,2022-11-23,2026-05-06,DEFAULT,much,605,2022-12-18 11:51:04,
3812193328,9465243548,,HOME,3147.59,993.75,0.119,27,2021-06-21,2023-09-09,PAID,home,456,2022-12-03 21:59:26,
902816055,5253797135,,HOME,31742.36,28155.73,0.026,24,2021-04-10,2023-03-31,DEFAULT,everybody,652,2025-06-09 08:29:37,
4906680035,8149060641,,SME,39520.79,2954.98,0.09,55,2023-05-04,2027-11-09,DEFAULT,oil,447,2024-06-15 11:36:50,
7640665490,7429428686,,HOME,16794.95,6716.27,0.032,18,2023-08-17,2025-02-07,ACTIVE,attention,546,2021-10-27 10:30:13,2024-03-09 21:05:59
5641826814,6024630888,,PERSONAL,29198.93,19072.55,0.115,14,2021-06-12,2022-08-06,DEFAULT,cup,644,2025-09-11 23:06:16,
8358082291,5642887982,1433353778,AUTO,11885.81,6790.01,0.128,55,2025-05-17,2029-11-22,PAID,government,595,2020-06-25 01:11:42,2024-10-20 21:24:20
2136840595,6616443043,,SME,27885.29,6648.21,0.141,48,2023-07-19,2027-06-28,PAID,support,392,2024-07-12 23:05:57,2023-11-22 12:10:15
1520893508,5683493923,2761697677,PERSONAL,42524.7,30031.15,0.102,37,2020-04-14,2023-04-29,PAID,everyone,422,2022-11-24 10:26:22,
9408075976,6940091350,,AUTO,43384.19,21318.55,0.143,31,2020-05-01,2022-11-17,DEFAULT,imagine,384,2022-12-17 20:32:14,2021-10-01 00:46:48
3486989381,6567838018,,PERSONAL,32749.76,19775.08,0.139,18,2020-10-14,2022-04-07,DEFAULT,against,650,2025-09-21 22:04:58,
6274164302,637056836,6600137903,PERSONAL,16777.94,843.16,0.077,14,2024-02-18,2025-04-13,PAID,each,734,2021-04-02 23:08:05,2020-04-05 22:07:46
4348074972,7141734014,7033302007,SME,33045.15,31246.9,0.08,37,2020-03-28,2023-04-12,DEFAULT,bill,471,2021-10-20 16:54:55,
8680143607,6091102993,746141618,AUTO,31959.44,29849.86,0.109,34,2021-06-27,2024-04-12,PAID,upon,381,2020-05-19 13:52:44,2026-03-23 05:52:16
8564714638,4665960930,,AUTO,16752.5,10336.41,0.082,52,2024-06-09,2028-09-16,PAID,apply,339,2025-12-26 15:11:15,
9236502183,799591079,9635145299,AUTO,28467.37,8182.45,0.052,15,2020-05-07,2021-07-31,PAID,score,849,2023-03-11 10:12:22,
5997095500,3254031106,5360537801,HOME,23015.69,2090.96,0.069,51,2020-11-30,2025-02-07,DEFAULT,age,478,2022-09-30 12:08:44,
1019503782,4015409254,9462530864,SME,8761.78,1219.83,0.106,46,2020-11-25,2024-09-05,DEFAULT,Congress,763,2023-09-03 09:08:15,
2506918504,2569610512,2352530376,PERSONAL,24243.81,19458.43,0.132,54,2025-10-29,2030-04-06,ACTIVE,organization,633,2020-09-01 19:45:44,
941688607,8136968839,9547144871,HOME,34666.97,21836.02,0.037,28,2024-01-02,2026-04-21,DEFAULT,worry,678,2025-02-06 14:09:11,2023-06-01 09:18:39
1992156805,9897789047,,HOME,31312.79,29337.36,0.015,54,2025-04-23,2029-09-29,PAID,worker,797,2022-01-06 06:30:07,
8657376269,2174781544,,SME,20604.39,8143.9,0.02,38,2021-06-21,2024-08-04,PAID,out,610,2026-01-22 10:18:40,2025-09-30 14:46:38
9909359625,1183323783,,SME,16671.92,1178.38,0.054,42,2025-11-03,2029-04-16,PAID,magazine,481,2024-05-19 19:02:11,
8389934537,9518889105,5174758683,AUTO,13438.01,8650.95,0.111,21,2024-08-15,2026-05-07,PAID,remember,742,2026-02-10 03:42:54,2024-01-25 01:28:38
6038017014,1439558041,,SME,30666.45,6347.15,0.055,8,2022-07-26,2023-03-23,DEFAULT,magazine,331,2021-07-14 01:33:10,2021-08-03 21:34:58
6719374020,921905825,,HOME,49356.19,17977.66,0.015,54,2025-06-26,2029-12-02,DEFAULT,ever,323,2020-07-16 02:55:23,2023-06-13 05:04:14
2344520346,8903099532,,SME,24285.56,9173.98,0.142,16,2023-06-13,2024-10-05,PAID,chance,794,2021-03-14 08:11:24,2023-03-28 11:06:21
1878221578,2224431326,,PERSONAL,49991.01,33979.84,0.099,27,2023-01-28,2025-04-17,DEFAULT,attorney,575,2024-11-02 21:59:24,
7033396787,7594504672,,HOME,7515.86,1512.89,0.148,50,2022-08-01,2026-09-09,PAID,dark,685,2021-06-11 15:30:57,2024-10-30 09:20:28
8777242820,6757873489,,PERSONAL,5451.57,67.24,0.053,19,2020-11-04,2022-05-28,DEFAULT,out,349,2022-07-27 14:24:33,
907000690,9261797348,,AUTO,43335.83,3478.99,0.016,16,2021-09-23,2023-01-16,ACTIVE,wear,343,2022-05-18 22:09:14,
3577296293,5003832712,,SME,7755.53,6815.75,0.015,56,2022-03-07,2026-10-12,PAID,none,756,2026-03-22 14:25:51,2020-12-13 16:34:39
2098327655,1900195766,,PERSONAL,15929.64,13745.93,0.149,28,2025-01-02,2027-04-22,DEFAULT,compare,507,2025-05-23 17:29:19,
9632858767,4731785896,,PERSONAL,4491.53,4383.76,0.046,49,2025-08-18,2029-08-27,ACTIVE,north,354,2022-02-20 23:02:18,
371987716,9770242920,3870549979,AUTO,25922.46,3137.45,0.135,40,2021-02-02,2024-05-17,PAID,anyone,449,2022-12-31 18:41:31,2021-05-05 16:59:36
4821885547,7989896937,,PERSONAL,19865.91,17894.09,0.016,47,2021-04-03,2025-02-11,DEFAULT,doctor,349,2023-01-29 18:04:55,
7803441890,803567368,,PERSONAL,14820.49,3294.43,0.107,54,2024-05-08,2028-10-14,ACTIVE,main,519,2024-09-09 18:37:01,2022-12-24 08:58:38
5771216591,6434671778,7321569081,PERSONAL,38046.84,22028.97,0.1,8,2021-11-27,2022-07-25,ACTIVE,political,336,2025-10-11 08:21:04,2023-12-03 06:25:56
9082887178,480346806,,PERSONAL,35385.58,19934.13,0.09,60,2023-04-12,2028-03-16,DEFAULT,phone,615,2023-06-01 06:54:54,2022-03-05 14:55:44
8747012876,9462330515,7654023649,SME,36946.84,8603.44,0.108,49,2023-06-08,2027-06-17,ACTIVE,both,661,2024-07-30 00:11:20,2025-09-01 14:49:30
3258871945,4263053288,7288755810,PERSONAL,7153.2,5197.85,0.12,25,2025-10-23,2027-11-12,PAID,price,680,2022-02-03 20:49:18,
6947453632,4528163486,2968238530,SME,18219.49,14710.9,0.067,58,2023-01-04,2027-10-10,DEFAULT,more,736,2025-03-05 12:15:26,2026-01-14 13:40:06
1994438358,8264558441,4073064322,AUTO,19578.78,4912.32,0.031,10,2024-09-20,2025-07-17,PAID,here,712,2024-02-01 19:24:00,
8587683980,5237014852,516158671,AUTO,25815.51,20196.52,0.052,54,2020-09-14,2025-02-20,DEFAULT,tell,450,2024-06-22 02:03:27,
1616825142,3575683918,6759829208,PERSONAL,27435.27,26246.43,0.111,57,2025-01-22,2029-09-28,ACTIVE,themselves,620,2024-12-24 04:10:47,2024-06-26 13:40:39
8053979853,1719955705,4803844536,HOME,16256.79,8324.36,0.028,50,2026-01-16,2030-02-24,PAID,Republican,759,2020-12-07 04:09:35,2026-01-20 06:56:41
8239208809,3388428638,6656993681,SME,29654.8,20203.2,0.07,44,2024-10-17,2028-05-29,DEFAULT,foot,407,2024-12-09 00:43:12,
8577908172,2646726511,,SME,38618.22,26548.64,0.132,36,2022-06-07,2025-05-22,PAID,build,712,2023-04-06 21:50:13,2025-04-21 08:51:01
843855524,8184154328,,SME,39558.9,19502.13,0.045,24,2025-06-06,2027-05-27,DEFAULT,control,802,2020-02-22 22:16:35,2021-10-08 20:49:55
1799761529,9654943562,,PERSONAL,40788.49,16691.61,0.15,33,2021-08-13,2024-04-29,ACTIVE,cell,534,2023-06-13 18:28:55,2022-05-20 01:07:39
8858560148,4545730303,8762213189,PERSONAL,7057.71,105.64,0.147,48,2024-08-19,2028-07-29,PAID,box,816,2023-03-04 23:40:40,2020-05-13 10:50:35
4109142762,5324379936,9687430240,AUTO,22440.38,139.93,0.062,23,2023-04-24,2025-03-14,PAID,amount,682,2023-07-18 12:32:29,2022-08-26 16:02:16
315280028,2547703116,,AUTO,12941.47,621.79,0.054,7,2023-11-04,2024-06-01,ACTIVE,physical,407,2023-08-04 11:06:32,2025-09-14 12:53:59
3685594452,5484664845,,AUTO,15559.39,11221.6,0.065,58,2022-06-06,2027-03-12,ACTIVE,paper,365,2021-12-16 01:02:19,
6426310525,1110487882,2567715863,AUTO,48912.71,46259.51,0.129,36,2023-02-03,2026-01-18,ACTIVE,nice,850,2023-05-05 11:46:47,
9768752926,4968300297,,AUTO,37612.26,17635.74,0.093,59,2021-06-03,2026-04-08,DEFAULT,floor,499,2021-07-06 11:37:36,2024-05-01 00:06:10
3389697413,4348346896,2217358705,HOME,23052.71,5346.98,0.117,53,2024-02-10,2028-06-18,DEFAULT,whole,311,2020-07-12 17:16:11,
2650432398,8643943351,,PERSONAL,43694.61,34516.12,0.132,46,2025-07-18,2029-04-28,PAID,pressure,703,2023-03-10 09:05:39,
8244838855,674770347,7831690285,SME,13246.6,6904.35,0.049,16,2025-09-28,2027-01-21,ACTIVE,exactly,516,2020-03-12 08:29:35,
3273251966,9331842431,3938817508,AUTO,20963.06,2045.16,0.112,52,2022-12-06,2027-03-15,DEFAULT,once,842,2023-11-07 04:32:30,2024-01-29 00:16:20
8974382282,9965509563,,PERSONAL,17954.33,7819.15,0.039,23,2021-08-19,2023-07-10,ACTIVE,really,486,2021-12-17 15:51:05,2025-05-29 03:55:59
5215233212,2819745508,790288244,AUTO,28901.78,26621.76,0.113,36,2022-08-26,2025-08-10,DEFAULT,life,713,2021-12-03 06:59:43,
5509307918,2568049156,,PERSONAL,18113.15,15145.87,0.122,56,2024-01-10,2028-08-16,DEFAULT,minute,634,2022-03-30 09:56:54,
682539503,7117419723,,AUTO,32603.24,26250.82,0.078,28,2021-06-24,2023-10-12,DEFAULT,high,582,2025-12-07 02:41:36,
1570457869,2221263342,,AUTO,49699.56,21849.14,0.03,16,2024-03-11,2025-07-04,PAID,cause,377,2020-12-03 21:53:22,
4579741668,7481581590,,AUTO,49139.74,20272.48,0.141,50,2025-05-20,2029-06-28,DEFAULT,agree,530,2020-01-09 01:08:59,
7169930585,9336239247,4380332394,HOME,9329.67,8210.62,0.127,35,2024-07-22,2027-06-07,PAID,week,331,2020-10-06 03:59:24,
2446014192,1562014381,,SME,28583.01,26894.97,0.038,8,2020-11-30,2021-07-28,PAID,strong,743,2022-08-18 09:21:56,
1307364336,195991396,8043770766,SME,28612.88,9510.04,0.068,59,2020-09-24,2025-07-30,PAID,outside,382,2022-06-14 18:18:46,2020-10-14 18:45:42
9201850788,5549976137,,PERSONAL,18086.41,5055.26,0.011,7,2020-05-21,2020-12-17,ACTIVE,first,490,2025-05-23 13:07:56,2024-07-30 05:53:27
6878969234,5689634605,,PERSONAL,5372.73,338.86,0.033,23,2025-03-22,2027-02-10,DEFAULT,movement,691,2021-04-07 13:49:08,2022-06-25 08:47:36
8532607610,350864963,,PERSONAL,6368.8,1452.32,0.103,55,2021-05-29,2025-12-04,ACTIVE,experience,423,2022-01-09 03:40:10,
6936977976,3230384302,6274351080,HOME,27160.93,21263.15,0.015,7,2024-01-17,2024-08-14,ACTIVE,coach,849,2025-01-31 05:22:46,
8283833891,5330106139,3559447669,HOME,39138.2,27041.34,0.022,50,2026-01-22,2030-03-02,ACTIVE,teacher,793,2025-01-22 01:27:54,2021-10-02 17:00:17
7819390030,3740019342,3653297490,SME,11016.27,8644.64,0.014,7,2023-06-08,2024-01-04,ACTIVE,fill,459,2026-01-23 04:06:59,2020-03-01 02:39:08
4034831226,346733132,,PERSONAL,5996.4,4609.13,0.131,11,2023-05-18,2024-04-12,PAID,very,694,2022-07-03 11:28:34,2022-03-18 13:24:09
7666849344,612268063,,SME,11785.03,3470.28,0.08,51,2021-01-30,2025-04-09,ACTIVE,several,426,2021-07-16 13:41:19,
3612738932,1232287682,,HOME,39022.64,8603.48,0.044,56,2022-08-21,2027-03-28,PAID,decade,477,2022-01-03 11:51:25,2023-07-20 06:33:32
3999243809,8321468561,,PERSONAL,41751.39,38611.35,0.072,10,2022-04-29,2023-02-23,PAID,we,343,2020-08-24 01:44:01,2021-10-26 17:20:47
9725303584,9381084274,5001396521,AUTO,22018.59,14414.93,0.104,13,2022-02-24,2023-03-21,DEFAULT,cost,791,2024-07-29 11:35:04,2020-03-27 11:01:31
5654121728,447153050,,SME,21563.36,7259.36,0.114,12,2020-09-05,2021-08-31,DEFAULT,seat,825,2020-12-28 02:11:28,
